Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
26,0.0,0,0,265256,1,3,13.0,0,1,0,11,960.76,30.0,0.4074074074074074,30.99225806451613,0.0
43,0.0,0,1,265257,1,11,4.0,0,0,2,45,744.14,28.0,1.0227272727272727,25.66,0.043478260869565216
38,0.0,0,0,265258,1,3,14.0,0,1,2,51,598.89,21.0,1.3076923076923077,27.222272727272728,0.038461538461538464
28,0.0,0,0,265259,1,14,18.0,0,1,0,31,547.13,30.0,1.0689655172413792,17.649354838709677,0.0
34,0.0,0,1,265260,1,14,13.0,1,0,2,29,938.57,20.0,0.8285714285714286,44.69380952380953,0.06666666666666667
20,0.0,0,0,265261,1,26,9.0,1,0,0,31,533.36,16.0,1.4761904761904763,31.374117647058824,0.0
38,0.0,0,1,265262,1,10,19.0,0,0,2,60,823.68,30.0,1.5384615384615385,26.57032258064516,0.03278688524590164
43,0.0,0,0,265263,1,14,14.0,1,0,4,47,974.47,9.0,1.0681818181818181,97.447,0.08333333333333333
39,0.0,0,1,265264,1,4,15.0,0,0,3,45,744.35,2.0,1.125,248.11666666666667,0.06521739130434782
20,0.0,0,1,265265,1,26,8.0,0,0,1,28,557.1,6.0,1.3333333333333333,79.58571428571429,0.034482758620689655
40,0.0,0,1,265266,1,28,0.0,0,0,1,8,840.07,2.0,0.1951219512195122,280.02333333333337,0.1111111111111111
41,0.0,0,0,265267,1,11,3.0,1,0,0,36,851.37,14.0,0.8571428571428571,56.758,0.0
50,0.0,0,0,265268,1,14,6.0,0,0,0,55,962.67,22.0,1.0784313725490196,41.85521739130434,0.0
26,0.0,0,1,265269,1,21,13.0,1,0,0,9,926.71,25.0,0.3333333333333333,35.64269230769231,0.0
36,0.0,0,1,265270,0,5,3.0,0,1,2,39,796.08,30.0,1.054054054054054,25.68,0.05
22,0.0,0,0,265271,0,9,14.0,1,0,1,58,823.81,3.0,2.5217391304347827,205.9525,0.01694915254237288
50,0.0,0,0,265272,1,11,17.0,1,0,0,15,907.13,24.0,0.29411764705882354,36.2852,0.0
31,0.0,0,0,265273,1,29,17.0,1,0,3,46,625.11,9.0,1.4375,62.511,0.06382978723404255
45,0.0,0,0,265274,0,3,3.0,0,1,3,35,572.19,10.0,0.7608695652173914,52.01727272727273,0.08333333333333333
28,0.0,0,1,265275,1,1,2.0,0,1,1,58,779.06,8.0,2.0,86.56222222222222,0.01694915254237288
44,0.0,0,0,265276,1,28,20.0,0,1,1,47,709.39,30.0,1.0444444444444445,22.883548387096774,0.020833333333333332
36,0.0,0,1,265277,0,1,8.0,1,0,3,58,734.52,10.0,1.5675675675675675,66.77454545454545,0.05084745762711865
44,0.0,0,0,265278,0,1,17.0,1,0,1,40,931.61,6.0,0.8888888888888888,133.08714285714285,0.024390243902439025
43,0.0,0,1,265279,1,12,2.0,1,0,2,57,659.79,7.0,1.2954545454545454,82.47375,0.034482758620689655
23,0.0,0,1,265280,1,28,9.0,1,0,0,1,590.82,27.0,0.041666666666666664,21.100714285714286,0.0
36,0.0,0,0,265281,1,30,7.0,0,0,3,21,854.91,21.0,0.5675675675675675,38.859545454545454,0.13636363636363635
32,0.0,0,1,265282,1,30,18.0,0,0,0,9,878.72,6.0,0.2727272727272727,125.53142857142858,0.0
27,0.0,0,1,265283,1,17,9.0,0,0,1,55,810.27,30.0,1.9642857142857142,26.13774193548387,0.017857142857142856
41,0.0,0,1,265284,0,7,13.0,1,0,4,24,513.47,15.0,0.5714285714285714,32.091875,0.16
39,0.0,0,1,265285,1,4,8.0,0,1,0,44,914.6,19.0,1.1,45.730000000000004,0.0
22,0.0,0,1,265286,0,7,4.0,0,1,0,35,799.47,23.0,1.5217391304347827,33.31125,0.0
30,0.0,0,0,265287,1,21,17.0,0,0,3,33,586.84,11.0,1.064516129032258,48.903333333333336,0.08823529411764706
34,0.0,0,1,265288,1,8,13.0,1,0,0,32,671.49,1.0,0.9142857142857143,335.745,0.0
26,0.0,0,0,265289,0,14,8.0,0,0,1,57,913.75,29.0,2.111111111111111,30.458333333333332,0.017241379310344827
22,0.0,0,1,265290,1,18,16.0,0,1,1,39,997.16,26.0,1.6956521739130435,36.93185185185185,0.025
43,0.0,0,1,265291,0,9,17.0,0,1,0,51,778.72,21.0,1.1590909090909092,35.39636363636364,0.0
50,0.0,0,1,265292,0,11,1.0,0,1,5,10,919.7,20.0,0.19607843137254902,43.7952380952381,0.45454545454545453
46,0.0,0,1,265293,1,19,1.0,0,0,1,44,531.48,12.0,0.9361702127659575,40.88307692307693,0.022222222222222223
25,0.0,0,1,265294,1,14,18.0,1,0,0,40,581.2,23.0,1.5384615384615385,24.21666666666667,0.0
29,0.0,0,0,265295,1,4,16.0,0,1,0,42,912.6,14.0,1.4,60.84,0.0
31,0.0,0,1,265296,1,8,6.0,0,0,1,46,977.21,1.0,1.4375,488.605,0.02127659574468085
37,0.0,0,0,265297,1,30,4.0,0,1,3,20,721.82,22.0,0.5263157894736842,31.383478260869566,0.14285714285714285
45,0.0,0,1,265298,1,26,2.0,0,0,0,51,764.0,8.0,1.108695652173913,84.88888888888889,0.0
25,0.0,0,1,265299,0,10,13.0,0,1,1,51,759.25,11.0,1.9615384615384615,63.270833333333336,0.019230769230769232
41,0.0,0,0,265300,0,8,20.0,0,1,1,4,813.04,15.0,0.09523809523809523,50.815,0.2
40,0.0,0,1,265301,1,30,0.0,0,1,3,25,671.5,15.0,0.6097560975609756,41.96875,0.11538461538461539
49,0.0,0,1,265302,1,3,10.0,0,0,0,59,979.69,18.0,1.18,51.56263157894737,0.0
49,0.0,0,0,265303,1,6,6.0,0,1,3,2,653.87,17.0,0.04,36.32611111111111,1.0
46,0.0,0,1,265304,1,16,12.0,1,0,4,60,671.35,24.0,1.2765957446808511,26.854,0.06557377049180328
39,0.0,0,0,265305,0,15,0.0,0,1,2,30,568.57,27.0,0.75,20.306071428571432,0.06451612903225806
19,0.0,0,1,265306,1,20,12.0,0,0,0,34,733.1,23.0,1.7,30.545833333333334,0.0
29,0.0,0,1,265307,1,18,11.0,1,0,1,44,986.04,21.0,1.4666666666666666,44.82,0.022222222222222223
25,0.0,0,0,265308,1,23,7.0,0,0,0,9,636.73,25.0,0.34615384615384615,24.489615384615384,0.0
40,0.0,0,0,265309,1,7,2.0,1,0,3,29,933.79,19.0,0.7073170731707317,46.689499999999995,0.1
18,0.0,0,1,265310,0,12,3.0,1,0,0,12,509.28,11.0,0.631578947368421,42.44,0.0
47,0.0,0,0,265311,0,10,18.0,1,0,2,30,521.12,26.0,0.625,19.30074074074074,0.06451612903225806
42,0.0,0,1,265312,0,8,14.0,0,1,3,20,871.47,17.0,0.46511627906976744,48.415,0.14285714285714285
44,0.0,0,1,265313,0,3,11.0,1,0,4,17,891.47,13.0,0.37777777777777777,63.67642857142857,0.2222222222222222
41,0.0,0,1,265314,0,13,12.0,1,0,1,60,940.25,6.0,1.4285714285714286,134.32142857142858,0.01639344262295082
32,0.0,0,1,265315,0,14,5.0,0,1,3,34,602.57,9.0,1.0303030303030303,60.257000000000005,0.08571428571428572
36,0.0,0,0,265316,0,4,19.0,0,0,0,39,604.57,7.0,1.054054054054054,75.57125,0.0
35,0.0,0,1,265317,0,13,19.0,0,0,1,38,554.1,13.0,1.0555555555555556,39.57857142857143,0.02564102564102564
40,0.0,0,1,265318,1,30,5.0,1,0,2,14,828.29,15.0,0.34146341463414637,51.768125,0.13333333333333333
45,0.0,0,1,265319,0,8,0.0,0,1,4,46,733.96,9.0,1.0,73.396,0.0851063829787234
36,0.0,0,0,265320,1,13,16.0,1,0,0,10,726.84,16.0,0.2702702702702703,42.75529411764706,0.0
45,0.0,0,1,265321,0,12,4.0,1,0,0,39,862.14,2.0,0.8478260869565217,287.38,0.0
28,0.0,0,0,265322,1,24,20.0,0,0,2,10,681.93,22.0,0.3448275862068966,29.649130434782606,0.18181818181818182
28,0.0,0,0,265323,0,8,5.0,0,1,0,20,781.11,13.0,0.6896551724137931,55.79357142857143,0.0
24,0.0,0,0,265324,1,21,3.0,0,1,0,38,730.22,27.0,1.52,26.079285714285714,0.0
35,0.0,0,0,265325,1,10,11.0,0,0,1,55,556.49,9.0,1.5277777777777777,55.649,0.017857142857142856
28,0.0,0,0,265326,0,7,17.0,1,0,0,53,964.72,4.0,1.8275862068965518,192.94400000000002,0.0
43,0.0,0,0,265327,0,1,14.0,1,0,2,7,554.14,19.0,0.1590909090909091,27.707,0.25
28,0.0,0,0,265328,1,23,7.0,1,0,2,36,801.08,19.0,1.2413793103448276,40.054,0.05405405405405406
47,0.0,0,0,265329,0,9,12.0,0,1,3,11,977.29,16.0,0.22916666666666666,57.487647058823526,0.25
18,0.0,0,0,265330,1,26,6.0,0,1,0,21,534.79,26.0,1.105263157894737,19.807037037037034,0.0
29,0.0,0,0,265331,0,8,4.0,0,0,2,45,953.74,6.0,1.5,136.24857142857144,0.043478260869565216
49,0.0,0,0,265332,0,15,13.0,0,1,2,53,671.7,21.0,1.06,30.531818181818185,0.037037037037037035
22,0.0,0,0,265333,1,5,17.0,0,0,2,21,633.2,25.0,0.9130434782608695,24.353846153846156,0.09090909090909091
21,0.0,0,0,265334,1,28,5.0,0,1,0,48,961.2,8.0,2.1818181818181817,106.80000000000001,0.0
18,0.0,0,1,265335,0,7,15.0,0,1,0,8,569.05,30.0,0.42105263157894735,18.356451612903225,0.0
34,0.0,0,0,265336,1,3,0.0,0,1,2,13,668.03,11.0,0.37142857142857144,55.66916666666666,0.14285714285714285
29,0.0,0,1,265337,0,2,1.0,1,0,2,29,835.17,20.0,0.9666666666666667,39.769999999999996,0.06666666666666667
19,0.0,0,0,265338,1,24,19.0,0,1,0,6,668.54,25.0,0.3,25.713076923076922,0.0
50,0.0,0,1,265339,1,2,15.0,1,0,0,27,728.29,7.0,0.5294117647058824,91.03625,0.0
46,0.0,0,0,265340,0,8,9.0,1,0,3,45,949.02,30.0,0.9574468085106383,30.613548387096774,0.06521739130434782
30,0.0,0,1,265341,1,2,18.0,1,0,1,18,514.45,26.0,0.5806451612903226,19.053703703703704,0.05263157894736842
30,0.0,0,0,265342,1,6,7.0,1,0,0,19,755.69,23.0,0.6129032258064516,31.487083333333334,0.0
40,0.0,0,0,265343,1,2,1.0,0,0,3,53,674.99,2.0,1.2926829268292683,224.99666666666667,0.05555555555555555
26,0.0,0,1,265344,0,2,9.0,0,1,2,6,690.69,10.0,0.2222222222222222,62.790000000000006,0.2857142857142857
30,0.0,0,1,265345,1,14,7.0,0,1,1,33,922.07,8.0,1.064516129032258,102.45222222222223,0.029411764705882353
35,0.0,0,0,265346,0,13,20.0,0,1,2,44,665.08,11.0,1.2222222222222223,55.42333333333334,0.044444444444444446
41,0.0,0,1,265347,1,17,2.0,0,0,0,60,661.5,8.0,1.4285714285714286,73.5,0.0
27,0.0,0,0,265348,0,13,6.0,0,0,0,35,554.69,20.0,1.25,26.413809523809526,0.0
33,0.0,0,1,265349,1,5,0.0,0,1,1,56,662.12,2.0,1.6470588235294117,220.70666666666668,0.017543859649122806
37,0.0,0,0,265350,1,28,0.0,0,0,2,8,623.83,26.0,0.21052631578947367,23.104814814814816,0.2222222222222222
44,0.0,0,0,265351,1,25,5.0,0,0,3,32,814.42,29.0,0.7111111111111111,27.147333333333332,0.09090909090909091
23,0.0,0,1,265352,0,1,1.0,0,1,2,36,965.74,7.0,1.5,120.7175,0.05405405405405406
41,0.0,0,0,265353,1,23,0.0,1,0,1,2,830.16,10.0,0.047619047619047616,75.46909090909091,0.3333333333333333
39,0.0,0,0,265354,0,6,10.0,0,0,0,7,724.68,5.0,0.175,120.77999999999999,0.0
20,0.0,0,1,265355,1,24,16.0,0,1,0,12,537.31,24.0,0.5714285714285714,21.492399999999996,0.0
36,0.0,0,1,265356,1,11,19.0,1,0,0,49,863.69,20.0,1.3243243243243243,41.12809523809524,0.0
35,0.0,0,1,265357,1,29,4.0,1,0,1,31,879.12,30.0,0.8611111111111112,28.358709677419355,0.03125
47,0.0,0,0,265358,0,3,1.0,0,1,1,23,562.81,14.0,0.4791666666666667,37.52066666666666,0.041666666666666664
50,0.0,0,1,265359,1,24,4.0,1,0,2,53,939.95,22.0,1.0392156862745099,40.86739130434783,0.037037037037037035
41,0.0,0,0,265360,1,26,6.0,0,0,4,53,603.63,16.0,1.2619047619047619,35.50764705882353,0.07407407407407407
28,0.0,0,0,265361,0,7,2.0,0,0,0,54,739.67,5.0,1.8620689655172413,123.27833333333332,0.0
31,0.0,0,0,265362,0,14,9.0,0,1,0,48,872.12,20.0,1.5,41.52952380952381,0.0
28,0.0,0,1,265363,1,1,19.0,0,1,0,15,541.66,11.0,0.5172413793103449,45.13833333333333,0.0
23,0.0,0,0,265364,0,6,20.0,1,0,1,35,703.16,17.0,1.4583333333333333,39.06444444444444,0.027777777777777776
33,0.0,0,1,265365,0,4,18.0,0,1,3,56,663.44,16.0,1.6470588235294117,39.02588235294118,0.05263157894736842
38,0.0,0,0,265366,1,11,17.0,0,0,0,7,754.07,1.0,0.1794871794871795,377.035,0.0
46,0.0,0,0,265367,1,23,16.0,0,1,2,3,671.62,6.0,0.06382978723404255,95.94571428571429,0.5
36,0.0,0,0,265368,0,15,20.0,1,0,0,9,822.84,7.0,0.24324324324324326,102.855,0.0
31,0.0,0,0,265369,1,5,12.0,0,1,3,9,835.89,27.0,0.28125,29.853214285714284,0.3
30,0.0,0,0,265370,1,18,10.0,1,0,2,23,891.09,29.0,0.7419354838709677,29.703,0.08333333333333333
49,0.0,0,0,265371,0,5,15.0,1,0,0,28,589.43,23.0,0.56,24.559583333333332,0.0
46,0.0,0,0,265372,1,9,0.0,0,0,1,15,568.19,11.0,0.3191489361702128,47.34916666666667,0.0625
25,0.0,0,1,265373,1,16,10.0,1,0,2,38,519.44,21.0,1.4615384615384615,23.610909090909093,0.05128205128205128
21,0.0,0,0,265374,1,1,14.0,0,1,1,35,850.47,28.0,1.5909090909090908,29.326551724137932,0.027777777777777776
40,0.0,0,1,265375,1,7,1.0,1,0,4,3,503.89,11.0,0.07317073170731707,41.990833333333335,1.0
38,0.0,0,0,265376,1,4,20.0,0,0,2,13,688.75,14.0,0.3333333333333333,45.916666666666664,0.14285714285714285
49,0.0,0,1,265377,1,17,11.0,0,0,1,56,931.36,26.0,1.12,34.494814814814816,0.017543859649122806
42,0.0,0,0,265378,1,30,4.0,1,0,3,2,860.07,6.0,0.046511627906976744,122.86714285714287,1.0
21,0.0,0,1,265379,0,4,18.0,1,0,2,55,856.02,9.0,2.5,85.602,0.03571428571428571
32,0.0,0,0,265380,1,3,10.0,1,0,0,20,989.17,19.0,0.6060606060606061,49.4585,0.0
50,0.0,0,1,265381,1,26,19.0,1,0,3,15,852.54,11.0,0.29411764705882354,71.045,0.1875
37,0.0,0,0,265382,1,25,10.0,0,1,0,19,883.51,15.0,0.5,55.219375,0.0
41,0.0,0,1,265383,0,13,18.0,1,0,2,12,959.74,16.0,0.2857142857142857,56.45529411764706,0.15384615384615385
41,0.0,0,1,265384,0,3,4.0,0,1,3,33,720.68,6.0,0.7857142857142857,102.9542857142857,0.08823529411764706
45,0.0,0,1,265385,0,4,9.0,0,0,2,38,507.44,14.0,0.8260869565217391,33.82933333333333,0.05128205128205128
30,0.0,0,1,265386,0,13,10.0,1,0,1,41,750.55,23.0,1.3225806451612903,31.272916666666664,0.023809523809523808
44,0.0,0,1,265387,1,16,16.0,1,0,3,38,670.45,6.0,0.8444444444444444,95.77857142857144,0.07692307692307693
46,0.0,0,0,265388,0,14,20.0,1,0,0,50,618.49,2.0,1.0638297872340425,206.16333333333333,0.0
47,0.0,0,1,265389,1,11,12.0,0,1,2,23,816.51,25.0,0.4791666666666667,31.404230769230768,0.08333333333333333
47,0.0,0,1,265390,0,1,1.0,0,0,3,16,940.2,23.0,0.3333333333333333,39.175000000000004,0.17647058823529413
49,0.0,0,0,265391,0,11,6.0,0,1,1,6,650.45,9.0,0.12,65.045,0.14285714285714285
18,0.0,0,1,265392,0,13,13.0,1,0,1,40,649.51,18.0,2.1052631578947367,34.18473684210526,0.024390243902439025
37,0.0,0,0,265393,1,27,13.0,1,0,2,38,700.45,23.0,1.0,29.18541666666667,0.05128205128205128
24,0.0,0,0,265394,1,2,12.0,0,1,1,42,583.86,28.0,1.68,20.13310344827586,0.023255813953488372
37,0.0,0,0,265395,1,23,4.0,0,1,3,58,802.42,23.0,1.5263157894736843,33.43416666666666,0.05084745762711865
48,0.0,0,1,265396,0,7,8.0,0,1,1,7,650.14,10.0,0.14285714285714285,59.10363636363636,0.125
42,0.0,0,1,265397,1,17,3.0,0,1,1,35,757.42,16.0,0.813953488372093,44.554117647058824,0.027777777777777776
47,0.0,0,0,265398,1,12,12.0,0,1,1,35,627.05,16.0,0.7291666666666666,36.88529411764706,0.027777777777777776
40,0.0,0,1,265399,0,8,15.0,0,1,3,12,652.36,22.0,0.2926829268292683,28.363478260869567,0.23076923076923078
35,0.0,0,1,265400,1,28,4.0,0,1,0,52,877.85,2.0,1.4444444444444444,292.6166666666667,0.0
47,0.0,0,1,265401,0,3,19.0,0,1,4,37,531.06,3.0,0.7708333333333334,132.765,0.10526315789473684
35,0.0,0,0,265402,0,8,14.0,0,1,0,36,757.77,3.0,1.0,189.4425,0.0
35,0.0,0,0,265403,0,11,16.0,1,0,1,34,822.03,30.0,0.9444444444444444,26.517096774193547,0.02857142857142857
30,0.0,0,0,265404,1,14,17.0,0,1,1,3,942.66,15.0,0.0967741935483871,58.91625,0.25
31,0.0,0,0,265405,1,29,18.0,0,0,2,8,759.4,2.0,0.25,253.13333333333333,0.2222222222222222
34,0.0,0,0,265406,1,1,16.0,0,1,3,26,564.45,6.0,0.7428571428571429,80.63571428571429,0.1111111111111111
43,0.0,0,0,265407,1,21,3.0,0,0,3,53,856.77,3.0,1.2045454545454546,214.1925,0.05555555555555555
40,0.0,0,1,265408,0,9,0.0,0,1,4,30,748.18,10.0,0.7317073170731707,68.01636363636364,0.12903225806451613
23,0.0,0,0,265409,1,17,13.0,0,1,1,38,938.97,16.0,1.5833333333333333,55.23352941176471,0.02564102564102564
38,0.0,0,0,265410,1,5,9.0,0,1,3,58,748.5,22.0,1.4871794871794872,32.54347826086956,0.05084745762711865
22,0.0,0,1,265411,0,13,4.0,1,0,0,25,636.97,2.0,1.0869565217391304,212.32333333333335,0.0
33,0.0,0,1,265412,1,22,11.0,0,0,0,46,786.53,18.0,1.3529411764705883,41.39631578947368,0.0
47,0.0,0,0,265413,1,10,12.0,1,0,2,57,612.85,5.0,1.1875,102.14166666666667,0.034482758620689655
49,0.0,0,0,265414,1,29,4.0,0,1,3,55,545.38,7.0,1.1,68.1725,0.05357142857142857
32,0.0,0,0,265415,0,2,1.0,0,0,1,47,572.35,7.0,1.4242424242424243,71.54375,0.020833333333333332
31,0.0,0,0,265416,0,11,17.0,0,1,2,45,595.69,2.0,1.40625,198.56333333333336,0.043478260869565216
28,0.0,0,0,265417,1,2,8.0,1,0,0,43,563.13,8.0,1.4827586206896552,62.57,0.0
36,0.0,0,1,265418,1,11,4.0,0,1,2,41,583.76,27.0,1.1081081081081081,20.84857142857143,0.047619047619047616
37,0.0,0,1,265419,1,13,13.0,1,0,1,22,834.59,21.0,0.5789473684210527,37.93590909090909,0.043478260869565216
41,0.0,0,1,265420,1,12,3.0,0,1,4,24,653.12,13.0,0.5714285714285714,46.651428571428575,0.16
42,0.0,0,0,265421,1,3,17.0,1,0,3,37,995.42,9.0,0.8604651162790697,99.542,0.07894736842105263
49,0.0,0,1,265422,1,24,1.0,0,0,2,56,637.98,16.0,1.12,37.52823529411765,0.03508771929824561
38,0.0,0,0,265423,1,6,13.0,1,0,1,14,751.17,14.0,0.358974358974359,50.077999999999996,0.06666666666666667
28,0.0,0,1,265424,1,19,3.0,1,0,0,20,884.44,27.0,0.6896551724137931,31.587142857142858,0.0
44,0.0,0,0,265425,1,26,5.0,1,0,0,52,728.18,22.0,1.1555555555555554,31.659999999999997,0.0
25,0.0,0,1,265426,0,11,16.0,1,0,1,39,578.44,22.0,1.5,25.149565217391306,0.025
18,0.0,0,1,265427,1,22,20.0,0,0,0,49,790.14,30.0,2.5789473684210527,25.488387096774193,0.0
38,0.0,0,0,265428,0,1,9.0,0,1,2,34,750.75,2.0,0.8717948717948718,250.25,0.05714285714285714
47,0.0,0,1,265429,1,7,4.0,0,1,1,57,595.63,8.0,1.1875,66.18111111111111,0.017241379310344827
49,0.0,0,0,265430,1,26,4.0,0,1,3,48,685.2,6.0,0.96,97.88571428571429,0.061224489795918366
40,0.0,0,1,265431,1,10,9.0,0,0,4,32,845.43,25.0,0.7804878048780488,32.51653846153846,0.12121212121212122
36,0.0,0,0,265432,1,20,13.0,1,0,0,28,929.08,29.0,0.7567567567567568,30.969333333333335,0.0
36,0.0,0,1,265433,1,17,12.0,1,0,1,30,618.56,26.0,0.8108108108108109,22.909629629629627,0.03225806451612903
37,0.0,0,0,265434,1,17,17.0,1,0,3,38,733.18,4.0,1.0,146.636,0.07692307692307693
50,0.0,0,1,265435,0,6,8.0,1,0,4,25,667.37,13.0,0.49019607843137253,47.669285714285714,0.15384615384615385
41,0.0,0,1,265436,1,7,16.0,0,0,0,26,558.89,21.0,0.6190476190476191,25.404090909090908,0.0
18,0.0,0,1,265437,1,23,0.0,0,0,1,33,813.93,4.0,1.736842105263158,162.786,0.029411764705882353
18,0.0,0,1,265438,1,13,6.0,0,1,0,28,647.96,8.0,1.4736842105263157,71.99555555555555,0.0
33,0.0,0,1,265439,1,29,0.0,0,0,3,58,518.88,1.0,1.7058823529411764,259.44,0.05084745762711865
39,0.0,0,1,265440,1,19,12.0,1,0,2,7,507.58,18.0,0.175,26.714736842105264,0.25
24,0.0,0,1,265441,1,27,7.0,1,0,1,45,609.8,25.0,1.8,23.45384615384615,0.021739130434782608
24,0.0,0,0,265442,0,14,18.0,1,0,2,6,991.35,23.0,0.24,41.30625,0.2857142857142857
29,0.0,0,1,265443,1,25,10.0,0,1,2,19,519.31,11.0,0.6333333333333333,43.27583333333333,0.1
44,0.0,0,1,265444,0,2,11.0,0,0,0,40,668.27,27.0,0.8888888888888888,23.866785714285715,0.0
32,0.0,0,0,265445,1,29,15.0,0,0,2,57,964.56,3.0,1.7272727272727273,241.14,0.034482758620689655
30,0.0,0,1,265446,0,8,14.0,0,0,3,44,700.22,10.0,1.4193548387096775,63.656363636363636,0.06666666666666667
26,0.0,0,0,265447,0,14,19.0,0,0,1,54,852.19,13.0,2.0,60.87071428571429,0.01818181818181818
35,0.0,0,0,265448,1,19,6.0,0,0,0,32,713.51,7.0,0.8888888888888888,89.18875,0.0
25,0.0,0,1,265449,1,15,9.0,0,1,2,48,845.58,5.0,1.8461538461538463,140.93,0.04081632653061224
42,0.0,0,1,265450,0,10,17.0,1,0,3,6,582.12,21.0,0.13953488372093023,26.46,0.42857142857142855
26,0.0,0,1,265451,1,10,6.0,1,0,1,45,761.11,10.0,1.6666666666666667,69.19181818181818,0.021739130434782608
47,0.0,0,1,265452,0,2,17.0,0,0,2,52,657.96,9.0,1.0833333333333333,65.796,0.03773584905660377
40,0.0,0,1,265453,1,11,20.0,1,0,0,10,628.63,4.0,0.24390243902439024,125.726,0.0
49,0.0,0,0,265454,1,16,13.0,0,1,0,49,742.09,25.0,0.98,28.541923076923077,0.0
38,0.0,0,0,265455,1,28,7.0,0,0,3,55,545.74,1.0,1.4102564102564104,272.87,0.05357142857142857
34,0.0,0,0,265456,0,9,14.0,1,0,2,17,560.15,19.0,0.4857142857142857,28.0075,0.1111111111111111
48,0.0,0,1,265457,1,15,3.0,0,1,1,8,671.27,17.0,0.16326530612244897,37.29277777777778,0.1111111111111111
44,0.0,0,0,265458,1,24,4.0,0,1,2,23,863.75,24.0,0.5111111111111111,34.55,0.08333333333333333
28,0.0,0,1,265459,1,20,0.0,1,0,2,13,511.41,15.0,0.4482758620689655,31.963125,0.14285714285714285
40,0.0,0,1,265460,0,3,7.0,0,1,1,15,632.54,26.0,0.36585365853658536,23.427407407407404,0.0625
30,0.0,0,1,265461,1,9,0.0,0,1,1,38,966.48,13.0,1.2258064516129032,69.03428571428572,0.02564102564102564
24,0.0,0,1,265462,1,19,19.0,0,1,2,51,745.59,20.0,2.04,35.504285714285714,0.038461538461538464
48,0.0,0,1,265463,1,3,14.0,0,1,1,41,920.91,9.0,0.8367346938775511,92.091,0.023809523809523808
48,0.0,0,1,265464,1,21,10.0,0,1,0,33,787.79,6.0,0.673469387755102,112.54142857142857,0.0
41,0.0,0,0,265465,1,5,10.0,0,0,3,46,534.19,22.0,1.0952380952380953,23.225652173913044,0.06382978723404255
46,0.0,0,1,265466,0,11,12.0,0,1,4,38,979.9,19.0,0.8085106382978723,48.995,0.10256410256410256
41,0.0,0,0,265467,1,22,0.0,0,0,2,21,563.27,18.0,0.5,29.64578947368421,0.09090909090909091
26,0.0,0,1,265468,1,13,20.0,1,0,1,16,506.1,25.0,0.5925925925925926,19.465384615384615,0.058823529411764705
30,0.0,0,0,265469,1,16,11.0,1,0,0,43,988.53,15.0,1.3870967741935485,61.783125,0.0
21,0.0,0,1,265470,0,3,2.0,0,1,2,14,590.07,10.0,0.6363636363636364,53.64272727272728,0.13333333333333333
32,0.0,0,1,265471,0,7,1.0,0,1,2,29,767.87,14.0,0.8787878787878788,51.19133333333333,0.06666666666666667
21,0.0,0,0,265472,1,13,19.0,1,0,1,18,796.88,14.0,0.8181818181818182,53.12533333333333,0.05263157894736842
33,0.0,0,0,265473,1,5,16.0,0,0,2,32,846.27,12.0,0.9411764705882353,65.09769230769231,0.06060606060606061
32,0.0,0,1,265474,0,9,18.0,1,0,3,39,912.61,23.0,1.1818181818181819,38.025416666666665,0.075
22,0.0,0,1,265475,0,8,12.0,0,1,2,25,986.08,3.0,1.0869565217391304,246.52,0.07692307692307693
47,0.0,0,0,265476,1,10,0.0,1,0,1,26,856.46,3.0,0.5416666666666666,214.115,0.037037037037037035
39,0.0,0,1,265477,0,1,2.0,0,0,3,15,932.89,25.0,0.375,35.880384615384614,0.1875
37,0.0,0,0,265478,1,3,5.0,0,1,3,37,862.56,16.0,0.9736842105263158,50.73882352941176,0.07894736842105263
24,0.0,0,0,265479,0,6,4.0,1,0,1,49,585.62,15.0,1.96,36.60125,0.02
43,0.0,0,0,265480,0,5,9.0,0,1,0,35,746.42,22.0,0.7954545454545454,32.45304347826087,0.0
21,0.0,0,0,265481,1,7,15.0,0,1,2,29,515.87,29.0,1.3181818181818181,17.195666666666668,0.06666666666666667
18,0.0,0,0,265482,0,12,8.0,0,0,0,14,853.7,18.0,0.7368421052631579,44.93157894736842,0.0
30,0.0,0,0,265483,1,4,3.0,0,1,1,45,621.35,8.0,1.4516129032258065,69.03888888888889,0.021739130434782608
21,0.0,0,1,265484,1,9,9.0,0,1,0,33,531.45,8.0,1.5,59.050000000000004,0.0
50,0.0,0,1,265485,1,18,9.0,0,0,2,55,502.53,30.0,1.0784313725490196,16.210645161290323,0.03571428571428571
44,0.0,0,1,265486,1,8,0.0,1,0,0,5,787.66,21.0,0.1111111111111111,35.802727272727275,0.0
22,0.0,0,1,265487,1,8,6.0,1,0,1,43,652.75,21.0,1.8695652173913044,29.670454545454547,0.022727272727272728
37,0.0,0,1,265488,1,7,6.0,1,0,3,45,535.1,15.0,1.1842105263157894,33.44375,0.06521739130434782
38,0.0,0,1,265489,1,18,1.0,0,0,3,25,823.51,28.0,0.6410256410256411,28.396896551724137,0.11538461538461539
