Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
29,0.0,0,1,446280,1,7,11.0,1,0,2,22,955.99,29.0,0.7333333333333333,31.866333333333333,0.08695652173913043
50,0.0,0,1,446281,1,29,9.0,0,0,5,13,666.58,29.0,0.2549019607843137,22.219333333333335,0.35714285714285715
48,0.0,0,0,446282,1,6,5.0,0,1,2,46,723.22,7.0,0.9387755102040817,90.4025,0.0425531914893617
44,0.0,0,0,446283,1,11,1.0,0,1,3,21,968.2,29.0,0.4666666666666667,32.27333333333333,0.13636363636363635
40,0.0,0,0,446284,1,3,18.0,0,1,2,15,898.73,15.0,0.36585365853658536,56.170625,0.125
34,0.0,0,1,446285,0,15,5.0,1,0,1,59,514.29,5.0,1.6857142857142857,85.71499999999999,0.016666666666666666
47,0.0,0,1,446286,0,8,8.0,1,0,3,9,534.58,22.0,0.1875,23.242608695652176,0.3
34,0.0,0,1,446287,1,30,4.0,1,0,0,50,860.07,9.0,1.4285714285714286,86.007,0.0
50,0.0,0,0,446288,1,20,5.0,1,0,1,29,813.96,29.0,0.5686274509803921,27.132,0.03333333333333333
41,0.0,0,1,446289,0,1,0.0,0,0,0,60,793.77,3.0,1.4285714285714286,198.4425,0.0
41,0.0,0,1,446290,1,20,8.0,0,1,4,39,890.58,26.0,0.9285714285714286,32.98444444444445,0.1
26,0.0,0,0,446291,1,30,17.0,1,0,0,39,586.12,13.0,1.4444444444444444,41.86571428571428,0.0
34,0.0,0,1,446292,1,9,20.0,0,0,2,47,757.01,28.0,1.3428571428571427,26.103793103448275,0.041666666666666664
30,0.0,0,0,446293,1,3,7.0,1,0,2,49,941.57,1.0,1.5806451612903225,470.785,0.04
31,0.0,0,0,446294,1,8,13.0,1,0,2,3,541.99,26.0,0.09375,20.073703703703703,0.5
47,0.0,0,1,446295,0,5,1.0,0,1,0,47,733.53,18.0,0.9791666666666666,38.606842105263155,0.0
44,0.0,0,0,446296,1,8,6.0,0,1,2,21,688.87,10.0,0.4666666666666667,62.624545454545455,0.09090909090909091
50,0.0,0,1,446297,1,25,0.0,0,1,5,8,928.43,28.0,0.1568627450980392,32.01482758620689,0.5555555555555556
28,0.0,0,1,446298,1,12,8.0,0,1,0,41,964.76,26.0,1.4137931034482758,35.73185185185185,0.0
35,0.0,0,0,446299,1,12,14.0,0,1,1,28,968.41,12.0,0.7777777777777778,74.49307692307693,0.034482758620689655
47,0.0,0,0,446300,0,6,19.0,1,0,4,34,635.62,24.0,0.7083333333333334,25.4248,0.11428571428571428
38,0.0,0,1,446301,1,6,14.0,1,0,2,42,877.09,28.0,1.0769230769230769,30.24448275862069,0.046511627906976744
44,0.0,0,1,446302,0,14,19.0,1,0,2,9,615.89,10.0,0.2,55.99,0.2
34,0.0,0,0,446303,1,28,3.0,1,0,2,57,601.93,8.0,1.6285714285714286,66.88111111111111,0.034482758620689655
43,0.0,0,0,446304,1,13,12.0,1,0,0,29,603.55,16.0,0.6590909090909091,35.502941176470586,0.0
34,0.0,0,0,446305,0,13,3.0,0,0,3,56,557.03,14.0,1.6,37.13533333333333,0.05263157894736842
27,0.0,0,0,446306,1,1,16.0,1,0,1,60,625.72,2.0,2.142857142857143,208.57333333333335,0.01639344262295082
35,0.0,0,0,446307,1,4,11.0,0,0,2,9,617.14,30.0,0.25,19.90774193548387,0.2
20,0.0,0,1,446308,1,4,0.0,0,1,1,15,590.51,13.0,0.7142857142857143,42.17928571428571,0.0625
44,0.0,0,0,446309,1,8,20.0,0,1,1,29,610.87,11.0,0.6444444444444445,50.905833333333334,0.03333333333333333
48,0.0,0,1,446310,1,4,4.0,0,0,0,47,660.74,24.0,0.9591836734693877,26.4296,0.0
44,0.0,0,0,446311,1,29,6.0,0,0,1,28,824.37,1.0,0.6222222222222222,412.185,0.034482758620689655
40,0.0,0,0,446312,0,12,18.0,0,1,3,30,921.79,17.0,0.7317073170731707,51.21055555555555,0.0967741935483871
41,0.0,0,0,446313,1,15,1.0,1,0,4,13,939.91,29.0,0.30952380952380953,31.330333333333332,0.2857142857142857
32,0.0,0,0,446314,0,13,6.0,1,0,1,25,780.68,7.0,0.7575757575757576,97.585,0.038461538461538464
36,0.0,0,1,446315,1,20,1.0,0,1,0,52,714.43,22.0,1.4054054054054055,31.062173913043477,0.0
42,0.0,0,1,446316,1,13,4.0,1,0,0,43,553.22,8.0,1.0,61.46888888888889,0.0
29,0.0,0,0,446317,0,3,1.0,1,0,0,35,897.41,7.0,1.1666666666666667,112.17625,0.0
37,0.0,0,1,446318,1,11,15.0,0,1,0,2,684.84,16.0,0.05263157894736842,40.284705882352945,0.0
38,0.0,0,1,446319,0,4,16.0,1,0,3,47,690.68,4.0,1.205128205128205,138.136,0.0625
29,0.0,0,1,446320,0,13,14.0,0,0,2,34,673.59,5.0,1.1333333333333333,112.265,0.05714285714285714
19,0.0,0,1,446321,0,5,0.0,0,1,0,54,819.57,29.0,2.7,27.319000000000003,0.0
39,0.0,0,1,446322,0,10,14.0,1,0,1,18,598.94,24.0,0.45,23.957600000000003,0.05263157894736842
31,0.0,0,1,446323,1,13,14.0,1,0,3,25,930.5,19.0,0.78125,46.525,0.11538461538461539
42,0.0,0,0,446324,1,7,20.0,0,0,2,59,866.48,7.0,1.372093023255814,108.31,0.03333333333333333
41,0.0,0,1,446325,1,21,18.0,0,1,1,60,909.23,5.0,1.4285714285714286,151.53833333333333,0.01639344262295082
49,0.0,0,0,446326,1,9,5.0,0,1,2,36,920.92,23.0,0.72,38.37166666666666,0.05405405405405406
19,0.0,0,0,446327,0,6,9.0,1,0,0,21,648.03,13.0,1.05,46.28785714285714,0.0
21,0.0,0,1,446328,1,25,3.0,0,0,2,40,692.16,17.0,1.8181818181818181,38.45333333333333,0.04878048780487805
36,0.0,0,0,446329,0,3,19.0,0,0,2,7,744.73,12.0,0.1891891891891892,57.28692307692308,0.25
35,0.0,0,0,446330,0,4,4.0,0,0,3,26,558.1,22.0,0.7222222222222222,24.26521739130435,0.1111111111111111
32,0.0,0,0,446331,0,6,0.0,0,1,2,54,500.93,13.0,1.6363636363636365,35.78071428571429,0.03636363636363636
36,0.0,0,0,446332,0,4,0.0,0,0,1,34,616.68,15.0,0.918918918918919,38.5425,0.02857142857142857
24,0.0,0,0,446333,1,15,4.0,0,1,2,55,664.87,6.0,2.2,94.98142857142857,0.03571428571428571
26,0.0,0,0,446334,1,30,13.0,0,1,1,49,669.76,2.0,1.8148148148148149,223.25333333333333,0.02
50,0.0,0,0,446335,1,30,6.0,0,0,0,47,939.74,19.0,0.9215686274509803,46.987,0.0
29,0.0,0,0,446336,1,24,7.0,0,0,0,36,832.13,3.0,1.2,208.0325,0.0
36,0.0,0,1,446337,0,1,16.0,0,0,0,35,967.22,16.0,0.9459459459459459,56.89529411764706,0.0
38,0.0,0,1,446338,0,13,8.0,1,0,3,7,525.09,14.0,0.1794871794871795,35.006,0.375
30,0.0,0,0,446339,1,9,11.0,0,1,2,3,538.1,8.0,0.0967741935483871,59.78888888888889,0.5
20,0.0,0,0,446340,1,13,18.0,0,1,0,36,525.69,10.0,1.7142857142857142,47.790000000000006,0.0
33,0.0,0,1,446341,0,12,4.0,0,1,2,60,619.49,19.0,1.7647058823529411,30.9745,0.03278688524590164
20,0.0,0,1,446342,0,1,5.0,1,0,1,33,958.99,10.0,1.5714285714285714,87.1809090909091,0.029411764705882353
26,0.0,0,0,446343,1,5,19.0,1,0,0,20,545.26,20.0,0.7407407407407407,25.964761904761904,0.0
39,0.0,0,1,446344,0,15,9.0,1,0,2,22,595.92,30.0,0.55,19.223225806451612,0.08695652173913043
24,0.0,0,1,446345,1,12,9.0,1,0,0,3,998.49,10.0,0.12,90.77181818181818,0.0
35,0.0,0,1,446346,0,4,15.0,0,1,0,40,572.23,29.0,1.1111111111111112,19.074333333333335,0.0
36,0.0,0,0,446347,1,24,14.0,1,0,0,36,522.92,23.0,0.972972972972973,21.78833333333333,0.0
39,0.0,0,1,446348,0,2,1.0,1,0,2,26,525.46,1.0,0.65,262.73,0.07407407407407407
50,0.0,0,1,446349,0,8,11.0,0,1,4,17,692.01,20.0,0.3333333333333333,32.95285714285714,0.2222222222222222
50,0.0,0,1,446350,1,15,9.0,0,1,3,37,777.24,3.0,0.7254901960784313,194.31,0.07894736842105263
46,0.0,0,0,446351,1,13,13.0,0,0,0,30,611.29,20.0,0.6382978723404256,29.10904761904762,0.0
41,0.0,0,1,446352,0,6,2.0,1,0,1,34,567.96,30.0,0.8095238095238095,18.321290322580648,0.02857142857142857
41,0.0,0,0,446353,1,24,1.0,1,0,0,57,747.68,9.0,1.3571428571428572,74.768,0.0
24,0.0,0,1,446354,1,26,6.0,0,0,0,58,691.14,28.0,2.32,23.83241379310345,0.0
20,0.0,0,1,446355,0,4,17.0,0,0,1,36,756.05,17.0,1.7142857142857142,42.00277777777777,0.02702702702702703
48,0.0,0,0,446356,1,17,12.0,0,1,2,59,685.39,8.0,1.2040816326530612,76.15444444444444,0.03333333333333333
37,0.0,0,1,446357,1,6,3.0,0,1,0,35,967.12,19.0,0.9210526315789473,48.356,0.0
32,0.0,0,1,446358,1,27,1.0,0,1,2,16,957.43,24.0,0.48484848484848486,38.2972,0.11764705882352941
31,0.0,0,0,446359,1,3,20.0,1,0,1,6,914.34,21.0,0.1875,41.56090909090909,0.14285714285714285
26,0.0,0,1,446360,0,7,18.0,0,0,1,58,832.18,11.0,2.1481481481481484,69.34833333333333,0.01694915254237288
30,0.0,0,0,446361,0,12,13.0,0,0,1,38,694.01,11.0,1.2258064516129032,57.83416666666667,0.02564102564102564
35,0.0,0,0,446362,0,7,14.0,1,0,0,56,500.35,29.0,1.5555555555555556,16.678333333333335,0.0
43,0.0,0,0,446363,1,26,14.0,0,1,2,40,938.94,22.0,0.9090909090909091,40.82347826086957,0.04878048780487805
22,0.0,0,0,446364,1,20,17.0,0,1,0,21,679.32,23.0,0.9130434782608695,28.305000000000003,0.0
49,0.0,0,1,446365,1,3,16.0,1,0,2,51,865.82,12.0,1.02,66.60153846153847,0.038461538461538464
49,0.0,0,0,446366,1,15,16.0,0,1,3,32,553.47,24.0,0.64,22.1388,0.09090909090909091
21,0.0,0,1,446367,0,3,16.0,1,0,1,17,951.57,17.0,0.7727272727272727,52.865,0.05555555555555555
50,0.0,0,1,446368,0,5,6.0,0,1,1,12,529.87,12.0,0.23529411764705882,40.75923076923077,0.07692307692307693
37,0.0,0,0,446369,1,19,4.0,0,1,2,54,706.97,3.0,1.4210526315789473,176.7425,0.03636363636363636
42,0.0,0,0,446370,0,1,0.0,1,0,1,30,924.22,1.0,0.6976744186046512,462.11,0.03225806451612903
42,0.0,0,0,446371,0,1,0.0,0,1,4,2,958.96,13.0,0.046511627906976744,68.49714285714286,1.3333333333333333
25,0.0,0,0,446372,1,6,18.0,1,0,2,28,909.49,20.0,1.0769230769230769,43.30904761904762,0.06896551724137931
37,0.0,0,0,446373,1,22,18.0,0,0,3,35,856.94,9.0,0.9210526315789473,85.694,0.08333333333333333
32,0.0,0,0,446374,0,7,7.0,1,0,0,3,641.35,7.0,0.09090909090909091,80.16875,0.0
40,0.0,0,1,446375,1,15,18.0,0,0,1,46,566.67,13.0,1.1219512195121952,40.47642857142857,0.02127659574468085
19,0.0,0,1,446376,1,20,7.0,0,1,1,53,803.22,24.0,2.65,32.1288,0.018518518518518517
36,0.0,0,1,446377,1,24,0.0,1,0,3,40,633.64,20.0,1.0810810810810811,30.173333333333332,0.07317073170731707
43,0.0,0,0,446378,0,13,14.0,0,1,4,35,883.06,15.0,0.7954545454545454,55.19125,0.1111111111111111
38,0.0,0,1,446379,0,12,14.0,0,0,3,46,590.49,19.0,1.1794871794871795,29.5245,0.06382978723404255
30,0.0,0,0,446380,0,6,17.0,0,1,3,49,585.19,28.0,1.5806451612903225,20.17896551724138,0.06
31,0.0,0,1,446381,1,6,19.0,1,0,2,54,652.58,12.0,1.6875,50.198461538461544,0.03636363636363636
36,0.0,0,1,446382,1,13,0.0,0,1,1,39,730.06,10.0,1.054054054054054,66.3690909090909,0.025
42,0.0,0,0,446383,0,3,7.0,1,0,0,57,604.4,23.0,1.3255813953488371,25.183333333333334,0.0
40,0.0,0,0,446384,1,29,0.0,0,0,0,26,702.62,21.0,0.6341463414634146,31.937272727272727,0.0
46,0.0,0,1,446385,1,9,4.0,1,0,3,29,608.71,28.0,0.6170212765957447,20.990000000000002,0.1
43,0.0,0,1,446386,1,28,18.0,1,0,3,22,505.4,12.0,0.5,38.87692307692308,0.13043478260869565
20,0.0,0,1,446387,1,24,5.0,1,0,2,49,723.42,24.0,2.3333333333333335,28.936799999999998,0.04
42,0.0,0,1,446388,1,30,18.0,1,0,1,30,659.02,30.0,0.6976744186046512,21.258709677419354,0.03225806451612903
46,0.0,0,0,446389,1,20,20.0,0,1,3,29,773.12,7.0,0.6170212765957447,96.64,0.1
26,0.0,0,0,446390,1,18,1.0,0,0,1,46,573.2,9.0,1.7037037037037037,57.32000000000001,0.02127659574468085
41,0.0,0,1,446391,1,23,18.0,0,0,2,9,606.09,23.0,0.21428571428571427,25.25375,0.2
46,0.0,0,0,446392,1,17,7.0,0,1,0,20,775.47,29.0,0.425531914893617,25.849,0.0
49,0.0,0,0,446393,0,10,9.0,1,0,3,10,590.72,14.0,0.2,39.38133333333334,0.2727272727272727
30,0.0,0,1,446394,0,3,9.0,1,0,0,33,744.55,19.0,1.064516129032258,37.2275,0.0
47,0.0,0,1,446395,0,6,18.0,0,0,1,13,602.82,26.0,0.2708333333333333,22.326666666666668,0.07142857142857142
27,0.0,0,0,446396,1,13,4.0,1,0,1,31,990.45,20.0,1.1071428571428572,47.16428571428572,0.03125
28,0.0,0,1,446397,1,21,11.0,1,0,1,52,873.13,3.0,1.793103448275862,218.2825,0.018867924528301886
30,0.0,0,0,446398,1,6,2.0,0,0,1,18,597.98,21.0,0.5806451612903226,27.180909090909093,0.05263157894736842
43,0.0,0,0,446399,1,8,14.0,1,0,2,43,879.21,14.0,0.9772727272727273,58.614000000000004,0.045454545454545456
48,0.0,0,1,446400,1,10,17.0,0,0,2,14,536.79,26.0,0.2857142857142857,19.88111111111111,0.13333333333333333
45,0.0,0,1,446401,0,11,0.0,0,1,0,44,528.24,4.0,0.9565217391304348,105.648,0.0
39,0.0,0,1,446402,0,13,13.0,0,0,3,30,902.56,19.0,0.75,45.128,0.0967741935483871
26,0.0,0,1,446403,1,10,19.0,0,0,0,10,510.82,13.0,0.37037037037037035,36.48714285714286,0.0
36,0.0,0,1,446404,1,3,17.0,0,0,3,47,880.34,18.0,1.2702702702702702,46.333684210526314,0.0625
49,0.0,0,0,446405,1,19,0.0,0,1,2,60,765.54,14.0,1.2,51.035999999999994,0.03278688524590164
45,0.0,0,1,446406,1,8,4.0,1,0,2,24,721.69,19.0,0.5217391304347826,36.084500000000006,0.08
28,0.0,0,1,446407,1,9,11.0,1,0,2,60,821.49,18.0,2.0689655172413794,43.236315789473686,0.03278688524590164
43,0.0,0,1,446408,0,2,14.0,0,0,4,50,574.39,28.0,1.1363636363636365,19.80655172413793,0.0784313725490196
22,0.0,0,0,446409,0,9,15.0,0,0,1,59,933.14,13.0,2.5652173913043477,66.65285714285714,0.016666666666666666
31,0.0,0,0,446410,1,26,6.0,1,0,3,5,910.8,6.0,0.15625,130.1142857142857,0.5
34,0.0,0,0,446411,1,25,18.0,0,0,2,16,611.6,26.0,0.45714285714285713,22.651851851851852,0.11764705882352941
25,0.0,0,1,446412,1,7,15.0,0,1,1,17,997.61,10.0,0.6538461538461539,90.69181818181818,0.05555555555555555
22,0.0,0,1,446413,0,2,8.0,0,1,0,18,586.33,23.0,0.782608695652174,24.43041666666667,0.0
43,0.0,0,0,446414,1,28,6.0,0,1,2,40,628.23,6.0,0.9090909090909091,89.74714285714286,0.04878048780487805
33,0.0,0,0,446415,1,3,16.0,0,0,0,33,920.36,25.0,0.9705882352941176,35.39846153846154,0.0
31,0.0,0,1,446416,1,17,0.0,0,0,1,53,625.35,8.0,1.65625,69.48333333333333,0.018518518518518517
31,0.0,0,1,446417,1,6,10.0,0,1,0,2,775.26,24.0,0.0625,31.0104,0.0
28,0.0,0,1,446418,1,23,8.0,0,0,1,36,570.53,19.0,1.2413793103448276,28.5265,0.02702702702702703
20,0.0,0,1,446419,1,19,1.0,0,0,2,58,654.45,16.0,2.761904761904762,38.497058823529414,0.03389830508474576
49,0.0,0,0,446420,1,11,2.0,0,1,4,17,947.76,18.0,0.34,49.8821052631579,0.2222222222222222
32,0.0,0,1,446421,1,23,18.0,1,0,2,37,669.88,16.0,1.121212121212121,39.40470588235294,0.05263157894736842
38,0.0,0,0,446422,0,15,6.0,0,0,0,36,985.09,7.0,0.9230769230769231,123.13625,0.0
30,0.0,0,1,446423,1,16,12.0,0,1,3,27,778.26,30.0,0.8709677419354839,25.10516129032258,0.10714285714285714
33,0.0,0,0,446424,1,18,5.0,0,0,3,52,958.9,5.0,1.5294117647058822,159.81666666666666,0.05660377358490566
46,0.0,0,0,446425,1,10,13.0,1,0,4,54,589.82,30.0,1.148936170212766,19.026451612903227,0.07272727272727272
30,0.0,0,0,446426,1,2,11.0,1,0,2,44,944.98,18.0,1.4193548387096775,49.735789473684214,0.044444444444444446
30,0.0,0,0,446427,1,13,13.0,1,0,0,34,912.5,10.0,1.096774193548387,82.95454545454545,0.0
27,0.0,0,1,446428,0,15,4.0,1,0,1,36,809.3,17.0,1.2857142857142858,44.96111111111111,0.02702702702702703
45,0.0,0,0,446429,1,3,4.0,0,1,3,15,677.98,25.0,0.32608695652173914,26.076153846153847,0.1875
36,0.0,0,0,446430,0,1,12.0,1,0,2,58,823.14,16.0,1.5675675675675675,48.42,0.03389830508474576
42,0.0,0,0,446431,1,27,5.0,0,1,0,29,510.69,1.0,0.6744186046511628,255.345,0.0
31,0.0,0,1,446432,1,30,17.0,0,1,2,31,517.93,10.0,0.96875,47.08454545454545,0.0625
21,0.0,0,0,446433,1,24,10.0,0,0,0,31,887.06,8.0,1.4090909090909092,98.56222222222222,0.0
33,0.0,0,1,446434,1,7,13.0,1,0,1,26,797.99,18.0,0.7647058823529411,41.99947368421053,0.037037037037037035
20,0.0,0,0,446435,0,7,13.0,0,0,2,16,783.62,30.0,0.7619047619047619,25.27806451612903,0.11764705882352941
46,0.0,0,1,446436,0,11,6.0,0,0,2,34,820.63,24.0,0.723404255319149,32.8252,0.05714285714285714
43,0.0,0,1,446437,1,14,19.0,0,0,4,15,873.35,13.0,0.3409090909090909,62.38214285714286,0.25
37,0.0,0,0,446438,1,26,14.0,0,1,1,37,860.13,19.0,0.9736842105263158,43.0065,0.02631578947368421
50,0.0,0,1,446439,1,22,4.0,0,1,3,13,586.01,19.0,0.2549019607843137,29.3005,0.21428571428571427
22,0.0,0,0,446440,1,14,2.0,0,0,2,26,731.47,11.0,1.1304347826086956,60.95583333333334,0.07407407407407407
33,0.0,0,0,446441,1,15,3.0,0,1,0,60,854.98,3.0,1.7647058823529411,213.745,0.0
36,0.0,0,1,446442,1,14,17.0,1,0,1,28,893.51,27.0,0.7567567567567568,31.91107142857143,0.034482758620689655
46,0.0,0,0,446443,1,26,17.0,1,0,0,36,845.9,20.0,0.7659574468085106,40.28095238095238,0.0
43,0.0,0,0,446444,0,13,16.0,1,0,3,11,803.69,28.0,0.25,27.71344827586207,0.25
44,0.0,0,1,446445,0,15,9.0,0,0,2,26,990.03,20.0,0.5777777777777777,47.144285714285715,0.07407407407407407
29,0.0,0,0,446446,0,15,20.0,0,0,2,45,676.26,20.0,1.5,32.20285714285714,0.043478260869565216
40,0.0,0,0,446447,1,23,8.0,0,1,3,46,865.72,26.0,1.1219512195121952,32.0637037037037,0.06382978723404255
22,0.0,0,1,446448,1,30,19.0,0,0,1,33,858.42,18.0,1.434782608695652,45.18,0.029411764705882353
44,0.0,0,1,446449,1,7,20.0,0,1,2,22,788.02,27.0,0.4888888888888889,28.143571428571427,0.08695652173913043
37,0.0,0,1,446450,0,7,4.0,0,1,2,43,505.48,10.0,1.131578947368421,45.95272727272727,0.045454545454545456
47,0.0,0,1,446451,0,11,19.0,0,1,2,53,566.51,21.0,1.1041666666666667,25.750454545454545,0.037037037037037035
31,0.0,0,0,446452,1,14,1.0,1,0,2,17,815.29,30.0,0.53125,26.299677419354836,0.1111111111111111
38,0.0,0,0,446453,0,1,17.0,0,1,1,24,784.35,16.0,0.6153846153846154,46.13823529411765,0.04
25,0.0,0,0,446454,0,7,20.0,0,1,0,19,513.68,11.0,0.7307692307692307,42.806666666666665,0.0
33,0.0,0,0,446455,1,9,4.0,1,0,1,25,828.79,15.0,0.7352941176470589,51.799375,0.038461538461538464
27,0.0,0,1,446456,1,21,0.0,0,1,0,43,744.4,16.0,1.5357142857142858,43.78823529411765,0.0
21,0.0,0,1,446457,1,10,3.0,0,0,2,25,642.08,7.0,1.1363636363636365,80.26,0.07692307692307693
18,0.0,0,1,446458,1,24,19.0,0,1,0,25,600.97,24.0,1.3157894736842106,24.038800000000002,0.0
33,0.0,0,0,446459,1,21,19.0,1,0,0,6,695.64,28.0,0.17647058823529413,23.98758620689655,0.0
50,0.0,0,0,446460,1,28,1.0,0,0,3,11,632.66,28.0,0.21568627450980393,21.815862068965515,0.25
37,0.0,0,1,446461,1,7,9.0,1,0,2,60,922.63,1.0,1.5789473684210527,461.315,0.03278688524590164
19,0.0,0,0,446462,1,25,12.0,1,0,1,6,603.04,18.0,0.3,31.73894736842105,0.14285714285714285
33,0.0,0,0,446463,1,15,10.0,0,0,3,54,587.22,9.0,1.588235294117647,58.722,0.05454545454545454
42,0.0,0,1,446464,1,8,17.0,1,0,1,50,534.01,28.0,1.1627906976744187,18.41413793103448,0.0196078431372549
37,0.0,0,1,446465,1,13,16.0,0,0,1,23,641.62,11.0,0.6052631578947368,53.468333333333334,0.041666666666666664
27,0.0,0,0,446466,0,5,18.0,1,0,0,48,658.74,9.0,1.7142857142857142,65.874,0.0
48,0.0,0,1,446467,1,2,11.0,0,1,1,60,960.04,6.0,1.2244897959183674,137.14857142857142,0.01639344262295082
41,0.0,0,0,446468,1,12,13.0,0,0,3,25,832.95,17.0,0.5952380952380952,46.275000000000006,0.11538461538461539
39,0.0,0,1,446469,1,8,13.0,0,0,1,30,990.47,17.0,0.75,55.02611111111111,0.03225806451612903
41,0.0,0,0,446470,0,12,9.0,0,1,0,8,768.37,7.0,0.19047619047619047,96.04625,0.0
24,0.0,0,1,446471,1,19,14.0,0,0,0,8,830.25,30.0,0.32,26.782258064516128,0.0
46,0.0,0,1,446472,1,4,18.0,0,1,2,58,521.14,14.0,1.2340425531914894,34.742666666666665,0.03389830508474576
44,0.0,0,1,446473,1,11,13.0,0,0,3,17,912.51,17.0,0.37777777777777777,50.695,0.16666666666666666
20,0.0,0,0,446474,1,20,7.0,0,1,0,11,757.2,12.0,0.5238095238095238,58.24615384615385,0.0
37,0.0,0,1,446475,1,28,11.0,0,0,1,39,735.55,8.0,1.0263157894736843,81.72777777777777,0.025
48,0.0,0,1,446476,1,16,5.0,0,0,3,28,739.08,30.0,0.5714285714285714,23.841290322580647,0.10344827586206896
29,0.0,0,0,446477,0,13,15.0,0,0,2,27,543.88,18.0,0.9,28.625263157894736,0.07142857142857142
20,0.0,0,1,446478,0,8,20.0,0,0,2,33,693.25,4.0,1.5714285714285714,138.65,0.058823529411764705
47,0.0,0,0,446479,1,25,4.0,0,0,0,30,627.89,27.0,0.625,22.424642857142857,0.0
35,0.0,0,0,446480,0,15,18.0,1,0,0,9,983.92,27.0,0.25,35.14,0.0
23,0.0,0,0,446481,1,10,13.0,0,1,0,58,879.58,6.0,2.4166666666666665,125.65428571428572,0.0
30,0.0,0,1,446482,1,26,12.0,0,1,0,35,900.5,10.0,1.1290322580645162,81.86363636363636,0.0
50,0.0,0,1,446483,0,8,18.0,1,0,0,46,702.0,6.0,0.9019607843137255,100.28571428571429,0.0
33,0.0,0,1,446484,1,2,20.0,1,0,1,50,505.19,4.0,1.4705882352941178,101.038,0.0196078431372549
50,0.0,0,1,446485,0,6,1.0,0,0,3,57,825.73,13.0,1.1176470588235294,58.980714285714285,0.05172413793103448
30,0.0,0,0,446486,1,7,14.0,1,0,3,56,543.13,14.0,1.8064516129032258,36.208666666666666,0.05263157894736842
24,0.0,0,0,446487,0,7,16.0,1,0,2,8,917.47,1.0,0.32,458.735,0.2222222222222222
31,0.0,0,1,446488,1,7,19.0,0,0,2,28,708.16,5.0,0.875,118.02666666666666,0.06896551724137931
38,0.0,0,0,446489,0,11,18.0,0,1,2,60,955.07,13.0,1.5384615384615385,68.21928571428572,0.03278688524590164
40,0.0,0,0,446490,1,25,4.0,0,0,3,24,954.75,24.0,0.5853658536585366,38.19,0.12
33,0.0,0,0,446491,0,6,8.0,0,0,0,7,864.73,11.0,0.20588235294117646,72.06083333333333,0.0
49,0.0,0,1,446492,0,9,0.0,1,0,2,52,610.61,18.0,1.04,32.137368421052635,0.03773584905660377
50,0.0,0,0,446493,0,9,9.0,0,0,5,30,931.85,18.0,0.5882352941176471,49.044736842105266,0.16129032258064516
39,0.0,0,1,446494,1,11,11.0,0,1,2,40,680.87,29.0,1.0,22.695666666666668,0.04878048780487805
19,0.0,0,0,446495,0,10,2.0,0,1,1,44,618.79,30.0,2.2,19.960967741935484,0.022222222222222223
50,0.0,0,0,446496,0,13,10.0,1,0,0,12,595.83,24.0,0.23529411764705882,23.8332,0.0
45,0.0,0,0,446497,0,15,19.0,1,0,2,20,714.62,12.0,0.43478260869565216,54.97076923076923,0.09523809523809523
37,0.0,0,1,446498,1,4,17.0,0,0,2,39,548.77,11.0,1.0263157894736843,45.73083333333333,0.05
49,0.0,0,1,446499,0,10,7.0,0,1,1,1,598.97,15.0,0.02,37.435625,0.5
40,0.0,0,1,446500,0,14,19.0,0,0,4,60,542.8,14.0,1.4634146341463414,36.18666666666666,0.06557377049180328
42,0.0,0,0,446501,1,5,19.0,0,1,0,36,564.47,27.0,0.8372093023255814,20.15964285714286,0.0
21,0.0,0,1,446502,1,20,10.0,0,0,2,18,720.51,23.0,0.8181818181818182,30.02125,0.10526315789473684
37,0.0,0,0,446503,1,2,6.0,1,0,2,24,911.42,29.0,0.631578947368421,30.380666666666666,0.08
49,0.0,0,0,446504,1,24,10.0,1,0,4,43,554.76,14.0,0.86,36.984,0.09090909090909091
30,0.0,0,0,446505,1,7,16.0,1,0,1,59,561.32,11.0,1.903225806451613,46.77666666666667,0.016666666666666666
30,0.0,0,1,446506,1,7,14.0,0,0,2,10,632.6,27.0,0.3225806451612903,22.592857142857145,0.18181818181818182
41,0.0,0,0,446507,1,29,14.0,0,0,4,32,750.28,5.0,0.7619047619047619,125.04666666666667,0.12121212121212122
31,0.0,0,1,446508,1,18,13.0,0,0,1,17,943.19,13.0,0.53125,67.37071428571429,0.05555555555555555
37,0.0,0,0,446509,0,8,8.0,1,0,0,58,538.15,9.0,1.5263157894736843,53.815,0.0
23,0.0,0,1,446510,0,6,14.0,0,0,1,48,839.27,9.0,2.0,83.92699999999999,0.02040816326530612
48,0.0,0,1,446511,1,7,2.0,1,0,2,36,980.73,29.0,0.7346938775510204,32.691,0.05405405405405406
33,0.0,0,0,446512,1,23,9.0,0,0,1,12,846.5,28.0,0.35294117647058826,29.189655172413794,0.07692307692307693
29,0.0,0,1,446513,1,11,1.0,1,0,1,59,704.91,19.0,1.9666666666666666,35.2455,0.016666666666666666
35,0.0,0,0,446514,1,7,12.0,1,0,0,57,848.15,1.0,1.5833333333333333,424.075,0.0
