CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Quarterly
403294,34,21,27.0,1,1.0,989.08,1,0.0,1,1,0,1
403295,24,42,19.0,0,17.0,623.32,9,0.0,0,1,0,1
403296,48,39,22.0,1,1.0,994.26,19,0.0,1,1,0,1
403297,33,30,21.0,2,7.0,686.58,23,0.0,1,1,0,0
403298,30,60,3.0,2,12.0,712.67,1,0.0,1,1,0,0
403299,49,12,10.0,0,5.0,820.22,2,0.0,1,1,0,1
403300,44,13,27.0,0,14.0,857.99,5,0.0,1,1,0,0
403301,41,13,18.0,3,3.0,667.55,21,0.0,1,0,1,1
403302,21,51,5.0,0,14.0,941.69,3,0.0,1,0,0,0
403303,39,38,18.0,3,14.0,862.85,30,0.0,1,0,0,0
403304,26,39,14.0,2,11.0,761.62,1,0.0,0,1,0,1
403305,38,57,23.0,2,7.0,632.2,26,0.0,1,0,1,1
403306,44,49,15.0,3,17.0,919.57,4,0.0,1,1,0,1
403307,49,8,15.0,3,20.0,605.34,26,0.0,1,0,0,1
403308,33,32,21.0,1,10.0,560.82,19,0.0,1,1,0,1
403309,39,25,7.0,0,2.0,886.73,1,0.0,1,0,0,1
403310,24,40,9.0,0,13.0,948.15,11,0.0,0,0,0,0
403311,48,3,20.0,2,5.0,535.59,7,0.0,0,0,1,0
403312,46,11,25.0,4,6.0,651.25,5,0.0,1,0,1,0
403313,21,11,10.0,1,14.0,767.93,20,0.0,1,1,0,1
403314,35,22,27.0,1,3.0,800.22,21,0.0,1,0,1,0
403315,35,55,21.0,2,8.0,568.82,30,0.0,1,0,0,1
403316,46,38,1.0,3,3.0,848.77,20,0.0,1,0,0,0
403317,46,19,18.0,3,12.0,866.37,25,0.0,1,0,1,1
403318,39,58,3.0,2,19.0,668.57,1,0.0,0,1,0,0
403319,48,10,29.0,0,16.0,905.15,2,0.0,0,1,0,0
403320,19,59,25.0,0,4.0,596.03,9,0.0,0,1,0,1
403321,38,8,6.0,3,2.0,511.43,1,0.0,0,0,0,0
403322,19,58,28.0,0,13.0,948.53,3,0.0,0,1,0,1
403323,44,7,17.0,2,13.0,589.74,28,0.0,1,0,1,0
403324,25,27,4.0,0,6.0,933.79,19,0.0,1,0,1,0
403325,38,54,6.0,1,8.0,684.48,10,0.0,0,0,1,0
403326,36,44,3.0,2,17.0,655.74,3,0.0,0,1,0,1
403327,44,54,28.0,0,16.0,523.29,25,0.0,1,1,0,1
403328,29,32,10.0,2,19.0,756.57,1,0.0,0,1,0,0
403329,25,10,22.0,2,6.0,795.73,5,0.0,1,0,1,1
403330,34,52,29.0,1,8.0,910.95,4,0.0,0,1,0,1
403331,29,36,29.0,0,2.0,725.23,11,0.0,0,1,0,1
403332,21,52,14.0,1,17.0,536.45,30,0.0,1,0,1,1
403333,49,55,20.0,0,16.0,864.0,30,0.0,1,0,0,1
403334,50,40,3.0,0,11.0,882.6,13,0.0,1,0,1,0
403335,46,36,15.0,1,18.0,834.44,13,0.0,0,1,0,0
403336,30,1,19.0,0,9.0,629.4,14,0.0,1,0,1,0
403337,22,33,9.0,0,13.0,762.22,3,0.0,1,0,1,1
403338,49,45,11.0,3,6.0,561.87,13,0.0,1,1,0,0
403339,32,57,22.0,2,2.0,592.69,9,0.0,0,0,1,0
403340,35,28,20.0,1,18.0,966.22,14,0.0,1,0,1,1
403341,29,12,20.0,0,17.0,599.88,5,0.0,0,1,0,1
403342,43,37,17.0,4,12.0,788.53,25,0.0,1,1,0,1
403343,37,45,3.0,3,7.0,866.01,11,0.0,0,0,0,0
403344,44,28,1.0,1,1.0,765.54,7,0.0,1,0,1,1
403345,29,12,23.0,1,5.0,737.43,3,0.0,1,0,0,1
403346,39,44,13.0,0,10.0,781.68,1,0.0,1,0,1,1
403347,39,33,13.0,2,0.0,827.28,1,0.0,0,1,0,0
403348,23,1,30.0,1,4.0,844.32,29,0.0,1,1,0,0
403349,24,27,26.0,1,6.0,818.3,22,0.0,1,0,1,1
403350,34,49,12.0,1,20.0,893.35,10,0.0,1,0,1,1
403351,21,45,9.0,0,14.0,971.42,7,0.0,0,0,1,0
403352,30,27,9.0,0,17.0,845.39,15,0.0,1,0,1,0
403353,43,42,11.0,3,4.0,622.75,16,0.0,1,1,0,0
403354,41,10,5.0,0,20.0,778.64,14,0.0,0,0,0,1
403355,50,57,15.0,4,16.0,829.72,12,0.0,0,0,1,1
403356,33,50,23.0,3,5.0,852.41,19,0.0,1,1,0,1
403357,24,51,9.0,1,3.0,711.52,13,0.0,0,0,0,0
403358,35,29,15.0,2,9.0,852.14,27,0.0,1,1,0,0
403359,49,25,15.0,0,14.0,915.69,8,0.0,0,0,0,1
403360,39,44,5.0,0,12.0,640.43,6,0.0,1,0,0,0
403361,48,39,10.0,4,10.0,777.63,8,0.0,0,0,1,1
403362,49,15,21.0,4,5.0,848.0,9,0.0,0,0,1,1
403363,23,34,11.0,0,8.0,778.66,17,0.0,1,0,1,0
403364,21,38,24.0,0,11.0,673.44,24,0.0,1,1,0,0
403365,30,54,28.0,2,8.0,506.78,6,0.0,0,1,0,1
403366,48,17,18.0,4,7.0,763.08,10,0.0,0,1,0,1
403367,48,13,22.0,4,2.0,548.89,4,0.0,0,1,0,0
403368,36,59,4.0,0,8.0,840.64,25,0.0,1,0,0,1
403369,43,60,14.0,4,4.0,642.15,3,0.0,0,1,0,0
403370,44,44,6.0,1,13.0,603.08,15,0.0,0,0,0,1
403371,42,59,19.0,1,9.0,752.22,29,0.0,1,0,0,0
403372,49,40,1.0,2,4.0,954.17,24,0.0,1,0,1,0
403373,34,34,3.0,2,2.0,625.46,7,0.0,1,0,1,1
403374,23,52,20.0,2,1.0,853.94,10,0.0,0,0,0,0
403375,41,57,11.0,3,18.0,738.14,5,0.0,1,0,1,1
403376,41,21,20.0,3,17.0,895.49,5,0.0,0,0,0,1
403377,23,8,14.0,2,17.0,626.33,7,0.0,1,0,0,0
403378,26,23,10.0,0,14.0,919.9,22,0.0,1,0,0,0
403379,47,48,17.0,2,4.0,564.0,12,0.0,0,1,0,0
403380,48,7,7.0,4,20.0,512.71,14,0.0,1,1,0,0
403381,43,10,17.0,2,14.0,670.19,5,0.0,0,0,1,0
403382,30,33,3.0,1,3.0,830.85,13,0.0,0,1,0,0
403383,39,54,7.0,3,19.0,762.15,10,0.0,0,1,0,1
403384,33,41,1.0,3,9.0,618.18,6,0.0,0,0,0,1
403385,36,51,14.0,1,15.0,793.11,1,0.0,1,0,1,1
403386,22,11,22.0,1,8.0,714.58,15,0.0,0,1,0,0
403387,36,13,27.0,2,0.0,842.55,25,0.0,1,0,0,0
403388,47,57,2.0,0,13.0,721.2,11,0.0,1,0,0,0
403389,32,22,13.0,3,2.0,985.23,9,0.0,0,1,0,1
403390,39,7,9.0,2,3.0,724.44,1,0.0,1,1,0,0
403391,42,28,4.0,0,7.0,967.58,27,0.0,1,0,0,0
403392,30,59,25.0,0,9.0,741.05,12,0.0,1,0,0,1
403393,21,24,12.0,2,2.0,559.86,12,0.0,0,0,1,1
403394,40,41,17.0,1,6.0,968.32,24,0.0,1,0,1,0
403395,32,45,25.0,2,6.0,688.99,23,0.0,1,0,1,1
403396,23,14,23.0,1,13.0,905.18,10,0.0,1,0,1,1
403397,37,43,10.0,1,3.0,867.75,5,0.0,0,1,0,1
403398,47,57,23.0,3,15.0,940.07,13,0.0,1,0,1,1
403399,40,59,16.0,2,6.0,822.77,8,0.0,0,0,0,0
403400,25,45,13.0,1,8.0,561.97,18,0.0,1,0,1,1
403401,33,19,20.0,3,8.0,726.52,14,0.0,1,0,1,0
403402,36,31,21.0,3,6.0,798.8,8,0.0,0,1,0,0
403403,21,11,12.0,1,12.0,581.08,15,0.0,1,0,1,0
403404,43,45,17.0,2,15.0,734.11,7,0.0,1,1,0,0
403405,50,8,21.0,4,2.0,602.02,6,0.0,0,1,0,1
403406,18,21,13.0,1,13.0,923.15,20,0.0,1,1,0,1
403407,46,35,3.0,3,9.0,939.03,9,0.0,1,0,0,1
403408,21,37,13.0,1,13.0,605.6,30,0.0,1,0,0,0
403409,28,58,30.0,0,14.0,571.76,17,0.0,1,1,0,0
403410,45,42,18.0,0,13.0,560.46,22,0.0,1,1,0,1
403411,25,2,24.0,0,17.0,979.13,15,0.0,1,0,1,1
403412,20,29,8.0,2,8.0,870.21,23,0.0,1,0,0,0
403413,31,34,17.0,2,8.0,549.66,13,0.0,1,0,1,1
403414,42,25,3.0,3,16.0,592.05,6,0.0,1,0,0,0
403415,38,4,4.0,3,1.0,960.07,15,0.0,1,0,1,1
403416,49,44,12.0,4,7.0,518.89,3,0.0,0,1,0,1
403417,30,57,17.0,1,4.0,973.34,29,0.0,1,0,1,0
403418,45,9,6.0,1,0.0,522.57,27,0.0,1,0,0,0
403419,36,15,23.0,1,14.0,878.06,28,0.0,1,0,0,0
403420,21,28,25.0,1,14.0,661.54,12,0.0,1,1,0,1
403421,20,33,24.0,1,1.0,813.87,15,0.0,1,0,1,0
403422,36,49,4.0,0,1.0,746.93,15,0.0,1,0,0,1
403423,40,29,4.0,0,1.0,840.15,18,0.0,1,0,0,0
403424,36,52,30.0,2,15.0,583.34,14,0.0,1,0,1,1
403425,24,50,3.0,1,11.0,992.59,15,0.0,1,0,0,0
403426,46,24,21.0,1,10.0,664.43,1,0.0,1,0,1,1
403427,38,55,10.0,2,11.0,591.93,30,0.0,1,0,1,1
403428,36,34,5.0,2,13.0,620.61,27,0.0,1,0,0,1
403429,29,29,10.0,2,18.0,843.16,19,0.0,1,1,0,0
403430,25,9,6.0,0,4.0,593.1,26,0.0,1,1,0,1
403431,35,7,9.0,2,18.0,669.55,10,0.0,0,1,0,0
403432,40,3,13.0,0,8.0,983.12,23,0.0,1,0,1,0
403433,44,60,10.0,0,0.0,868.7,7,0.0,1,0,0,0
403434,22,21,26.0,2,6.0,802.41,27,0.0,1,0,1,0
403435,25,51,23.0,1,2.0,818.16,19,0.0,1,1,0,0
403436,32,11,10.0,1,2.0,741.24,4,0.0,0,0,1,1
403437,36,8,1.0,1,10.0,817.75,15,0.0,0,0,0,0
403438,47,9,3.0,4,6.0,781.1,26,0.0,1,1,0,0
403439,32,28,1.0,3,19.0,997.46,30,0.0,1,1,0,0
403440,48,12,10.0,1,10.0,793.23,1,0.0,1,0,1,0
403441,42,10,25.0,4,8.0,931.86,6,0.0,0,1,0,0
403442,50,5,4.0,3,18.0,787.53,19,0.0,1,0,1,0
403443,45,21,22.0,1,0.0,753.9,14,0.0,0,1,0,1
403444,42,14,28.0,0,1.0,812.78,13,0.0,1,0,1,0
403445,35,58,11.0,3,9.0,654.27,10,0.0,0,0,1,0
403446,31,49,6.0,2,7.0,981.81,14,0.0,0,0,0,1
403447,46,29,8.0,2,6.0,732.94,14,0.0,1,0,0,1
403448,43,8,7.0,1,8.0,655.34,5,0.0,0,0,0,1
403449,32,52,29.0,1,0.0,881.95,16,0.0,1,1,0,1
403450,35,7,28.0,1,19.0,810.38,4,0.0,0,0,0,0
403451,40,37,7.0,1,20.0,703.39,27,0.0,1,1,0,1
403452,31,13,30.0,2,9.0,897.84,15,0.0,1,0,1,0
403453,41,5,14.0,3,18.0,909.15,2,0.0,1,1,0,0
403454,19,15,24.0,0,4.0,710.28,6,0.0,0,0,1,1
403455,47,51,29.0,0,10.0,819.94,1,0.0,1,0,0,1
403456,44,7,16.0,4,16.0,870.07,2,0.0,0,0,1,1
403457,40,50,7.0,2,7.0,614.77,10,0.0,0,0,1,1
403458,48,4,15.0,3,14.0,765.01,1,0.0,0,0,1,1
403459,32,7,26.0,3,12.0,520.86,15,0.0,1,1,0,1
403460,49,33,30.0,2,16.0,660.45,30,0.0,1,0,0,1
403461,45,45,15.0,3,4.0,832.09,9,0.0,0,1,0,1
403462,42,8,23.0,4,14.0,530.14,16,0.0,1,0,1,1
403463,21,6,24.0,2,17.0,646.32,23,0.0,1,0,1,1
403464,28,3,20.0,1,19.0,547.68,4,0.0,1,0,1,0
403465,38,37,4.0,0,1.0,729.11,8,0.0,1,1,0,1
403466,26,40,5.0,0,19.0,889.95,26,0.0,1,0,0,0
403467,42,28,27.0,4,12.0,934.34,2,0.0,0,0,1,1
403468,41,24,23.0,3,20.0,865.39,3,0.0,1,0,1,0
403469,46,54,28.0,4,8.0,983.48,9,0.0,1,0,1,0
403470,22,31,20.0,1,1.0,810.63,15,0.0,0,0,0,1
403471,29,20,21.0,2,18.0,622.06,25,0.0,1,0,0,0
403472,39,56,3.0,3,8.0,619.57,21,0.0,1,0,1,0
403473,46,52,30.0,4,17.0,657.94,25,0.0,1,0,0,1
403474,43,34,13.0,3,5.0,853.25,23,0.0,1,0,0,0
403475,49,43,8.0,0,18.0,930.68,6,0.0,0,0,0,0
403476,21,59,10.0,1,7.0,918.52,14,0.0,1,1,0,1
403477,39,10,15.0,1,20.0,944.98,2,0.0,1,0,1,1
403478,44,60,10.0,4,1.0,874.54,3,0.0,0,0,1,1
403479,27,17,20.0,1,8.0,562.27,23,0.0,1,0,1,1
403480,42,40,23.0,1,12.0,954.44,15,0.0,0,1,0,0
403481,42,8,27.0,3,14.0,735.31,2,0.0,1,1,0,1
403482,50,50,6.0,2,6.0,515.11,10,0.0,0,0,1,0
403483,50,2,10.0,2,1.0,923.13,12,0.0,0,1,0,1
403484,22,21,17.0,1,0.0,563.25,30,0.0,1,0,1,0
403485,18,42,16.0,1,5.0,526.81,17,0.0,1,0,0,1
403486,41,49,25.0,0,4.0,848.03,17,0.0,1,0,1,1
403487,23,49,24.0,1,12.0,850.85,13,0.0,1,0,0,0
403488,31,36,21.0,0,8.0,616.76,7,0.0,0,1,0,1
403489,19,22,16.0,0,17.0,916.86,21,0.0,1,0,1,0
403490,34,26,24.0,1,19.0,733.74,4,0.0,1,0,0,0
403491,33,27,12.0,3,9.0,840.36,3,0.0,0,0,1,0
403492,22,11,23.0,0,10.0,873.37,4,0.0,0,0,1,0
403493,27,55,28.0,0,0.0,715.14,28,0.0,1,0,1,0
403494,27,43,5.0,2,12.0,879.06,6,0.0,1,0,0,0
403495,32,43,23.0,3,14.0,736.17,26,0.0,1,1,0,0
403496,25,44,5.0,1,19.0,685.27,14,0.0,0,1,0,0
403497,34,12,20.0,0,15.0,578.98,5,0.0,0,0,0,0
403498,21,16,23.0,2,16.0,590.51,12,0.0,0,1,0,1
403499,32,40,6.0,1,10.0,823.74,14,0.0,1,1,0,0
403500,45,58,21.0,1,17.0,843.18,10,0.0,0,0,1,1
403501,33,47,27.0,1,0.0,560.19,12,0.0,0,1,0,1
403502,18,8,14.0,1,15.0,812.94,14,0.0,1,1,0,0
403503,35,46,22.0,2,14.0,746.69,7,0.0,0,0,0,0
403504,36,6,4.0,3,13.0,539.49,2,0.0,1,1,0,1
403505,20,26,12.0,1,13.0,543.18,1,0.0,0,0,1,1
403506,38,4,25.0,2,18.0,963.26,28,0.0,1,0,1,0
403507,45,5,11.0,3,17.0,808.04,20,0.0,1,1,0,1
403508,35,5,21.0,2,1.0,601.39,18,0.0,1,1,0,0
403509,34,59,7.0,2,13.0,547.8,4,0.0,1,0,0,0
403510,50,8,12.0,1,20.0,879.2,27,0.0,1,0,1,1
403511,28,32,8.0,0,3.0,806.08,17,0.0,1,1,0,0
403512,39,43,23.0,3,12.0,932.11,21,0.0,1,0,1,1
403513,40,59,7.0,0,20.0,590.18,3,0.0,1,0,0,1
403514,38,36,14.0,3,15.0,720.73,2,0.0,1,1,0,0
403515,35,47,27.0,1,13.0,560.62,2,0.0,0,0,0,0
403516,22,26,14.0,0,2.0,534.92,6,0.0,0,1,0,0
403517,50,22,11.0,4,5.0,652.1,25,0.0,1,0,0,1
403518,27,10,14.0,1,9.0,699.22,1,0.0,1,1,0,1
403519,50,15,16.0,2,10.0,673.7,26,0.0,1,1,0,1
403520,28,42,9.0,1,7.0,705.0,3,0.0,1,0,0,0
403521,40,58,15.0,1,7.0,871.41,26,0.0,1,0,0,1
403522,47,32,8.0,3,1.0,505.14,17,0.0,1,0,1,0
403523,30,28,23.0,3,14.0,549.38,14,0.0,0,0,0,1
403524,48,52,25.0,1,6.0,863.05,12,0.0,0,1,0,0
403525,40,42,3.0,3,16.0,792.18,28,0.0,1,0,0,0
403526,29,21,22.0,2,8.0,987.35,7,0.0,0,1,0,0
403527,47,42,20.0,2,3.0,997.55,9,0.0,1,0,0,1
403528,31,55,14.0,0,20.0,595.85,6,0.0,1,0,0,1
403529,50,32,14.0,1,5.0,790.42,3,0.0,0,1,0,0
403530,39,23,29.0,2,10.0,793.45,11,0.0,1,0,0,1
403531,28,25,20.0,0,16.0,562.06,1,0.0,1,0,1,0
403532,39,17,14.0,0,20.0,899.58,12,0.0,0,1,0,0
403533,25,35,27.0,0,1.0,747.89,20,0.0,1,1,0,1
403534,24,22,25.0,0,0.0,550.51,12,0.0,1,1,0,0
403535,24,2,19.0,2,16.0,554.87,7,0.0,1,1,0,0
403536,49,46,8.0,2,8.0,676.06,8,0.0,0,1,0,0
403537,47,60,1.0,4,7.0,761.74,19,0.0,1,0,0,1
403538,39,13,16.0,3,8.0,899.8,22,0.0,1,0,1,1
403539,42,3,4.0,1,15.0,911.97,10,0.0,0,0,1,1
403540,36,25,29.0,0,9.0,814.37,15,0.0,1,0,0,0
403541,42,43,10.0,3,15.0,646.09,14,0.0,0,0,0,1
403542,43,18,26.0,0,1.0,635.51,3,0.0,0,1,0,0
403543,49,10,14.0,4,9.0,949.85,11,0.0,1,1,0,1
403544,45,4,15.0,1,20.0,808.87,11,0.0,0,1,0,0
403545,48,22,19.0,2,18.0,888.73,17,0.0,1,0,1,1
403546,48,10,16.0,0,18.0,768.31,18,0.0,1,1,0,1
403547,47,2,3.0,0,16.0,713.11,13,0.0,1,1,0,0
403548,43,53,5.0,3,6.0,674.19,21,0.0,1,1,0,0
403549,19,47,30.0,0,7.0,624.84,21,0.0,1,0,0,1
403550,22,47,28.0,2,3.0,881.37,7,0.0,0,1,0,0
403551,22,35,19.0,2,20.0,859.24,5,0.0,1,0,0,1
403552,36,10,20.0,2,19.0,911.41,13,0.0,0,1,0,1
403553,38,28,10.0,2,17.0,840.58,1,0.0,1,0,1,1
403554,32,43,24.0,1,4.0,516.83,13,0.0,0,1,0,1
403555,37,25,29.0,3,1.0,801.32,23,0.0,1,0,1,1
403556,48,39,9.0,0,0.0,862.84,14,0.0,0,0,1,1
403557,18,15,18.0,1,13.0,514.45,8,0.0,1,0,0,0
403558,39,25,20.0,2,16.0,871.37,9,0.0,1,1,0,1
403559,41,34,12.0,1,16.0,706.71,7,0.0,0,1,0,1
403560,49,10,24.0,0,12.0,608.3,4,0.0,0,1,0,1
403561,18,7,6.0,1,7.0,762.62,10,0.0,0,0,1,0
403562,49,18,28.0,1,2.0,888.47,13,0.0,0,1,0,1
403563,19,22,28.0,1,3.0,512.13,2,0.0,1,0,0,1
403564,45,27,25.0,1,10.0,578.94,3,0.0,1,1,0,0
403565,34,16,22.0,3,20.0,903.56,21,0.0,1,1,0,1
403566,37,17,22.0,1,13.0,771.05,17,0.0,1,0,1,0
403567,29,53,27.0,0,12.0,852.91,5,0.0,0,0,0,0
403568,49,48,17.0,0,0.0,693.98,8,0.0,1,0,1,1
403569,32,48,7.0,1,8.0,665.92,14,0.0,0,0,0,0
403570,42,9,20.0,3,3.0,905.65,11,0.0,0,0,0,0
403571,31,37,14.0,1,3.0,914.85,25,0.0,1,0,1,0
403572,28,34,6.0,1,1.0,545.24,2,0.0,0,0,0,1
403573,45,11,7.0,0,16.0,813.7,7,0.0,0,0,0,1
403574,49,39,23.0,0,0.0,889.52,4,0.0,0,1,0,1
403575,37,17,28.0,0,8.0,824.69,25,0.0,1,1,0,0
403576,31,13,24.0,3,19.0,567.88,16,0.0,1,1,0,0
403577,48,37,23.0,3,2.0,617.93,8,0.0,0,0,1,0
403578,40,27,25.0,0,4.0,843.57,26,0.0,1,0,1,1
403579,21,2,9.0,0,8.0,511.6,1,0.0,1,1,0,1
403580,35,9,1.0,0,9.0,501.31,4,0.0,0,1,0,0
403581,44,4,16.0,1,3.0,550.58,8,0.0,1,0,1,0
403582,46,45,10.0,0,20.0,745.02,4,0.0,0,0,0,0
403583,42,11,9.0,0,11.0,759.13,17,0.0,1,0,1,1
403584,36,15,19.0,3,16.0,781.01,24,0.0,1,0,0,1
403585,30,57,23.0,2,5.0,706.51,7,0.0,1,1,0,0
403586,33,8,7.0,0,1.0,712.68,7,0.0,0,0,0,0
403587,33,10,17.0,1,14.0,789.78,1,0.0,0,0,1,0
403588,40,48,2.0,0,2.0,533.65,2,0.0,0,1,0,0
403589,20,40,26.0,1,3.0,771.37,25,0.0,1,1,0,1
403590,50,21,22.0,4,6.0,938.58,2,0.0,0,0,1,0
403591,26,56,8.0,1,14.0,987.89,13,0.0,1,0,1,0
403592,34,35,9.0,2,20.0,656.73,5,0.0,1,1,0,1
403593,22,52,15.0,1,2.0,771.5,1,0.0,1,0,1,1
403594,47,27,6.0,1,11.0,909.71,2,0.0,1,0,0,1
403595,26,31,26.0,2,8.0,668.06,2,0.0,0,0,0,0
403596,18,38,22.0,0,4.0,666.36,6,0.0,0,0,0,1
403597,48,38,11.0,0,11.0,527.1,7,0.0,1,1,0,1
403598,45,49,2.0,1,8.0,618.29,22,0.0,1,1,0,1
403599,27,51,21.0,1,14.0,786.96,15,0.0,0,1,0,1
403600,25,58,29.0,0,19.0,535.35,18,0.0,1,0,0,1
403601,27,24,16.0,0,8.0,815.89,16,0.0,1,0,0,0
403602,39,42,11.0,1,9.0,957.36,14,0.0,1,1,0,1
403603,37,12,18.0,0,3.0,567.66,19,0.0,1,0,1,0
403604,48,52,26.0,2,14.0,775.34,13,0.0,1,0,0,1
403605,42,44,6.0,3,6.0,554.35,2,0.0,1,0,0,1
403606,28,20,17.0,2,16.0,664.22,6,0.0,1,0,1,1
403607,37,11,3.0,3,3.0,815.96,14,0.0,1,1,0,0
403608,40,18,26.0,3,17.0,916.69,2,0.0,0,0,1,0
403609,21,58,16.0,1,12.0,825.51,26,0.0,1,1,0,1
403610,20,55,23.0,1,5.0,942.72,18,0.0,1,0,1,0
403611,27,19,11.0,0,9.0,691.78,30,0.0,1,1,0,0
403612,48,36,1.0,4,1.0,954.54,6,0.0,0,0,0,0
403613,40,24,20.0,2,16.0,871.93,2,0.0,0,0,1,1
403614,49,40,11.0,0,2.0,696.63,16,0.0,1,0,1,1
403615,28,3,2.0,1,4.0,864.47,26,0.0,1,1,0,1
403616,32,36,11.0,2,2.0,746.59,3,0.0,0,0,0,0
403617,25,46,5.0,2,8.0,583.4,8,0.0,0,0,0,0
403618,21,15,29.0,1,15.0,696.59,5,0.0,1,0,0,0
403619,20,30,12.0,2,12.0,789.48,21,0.0,1,1,0,1
403620,41,7,5.0,2,19.0,916.65,29,0.0,1,0,0,0
403621,44,41,10.0,1,9.0,614.87,2,0.0,0,0,1,0
403622,46,11,12.0,4,11.0,564.06,11,0.0,1,0,1,1
403623,42,18,10.0,1,1.0,843.04,3,0.0,0,0,1,1
403624,48,42,24.0,4,1.0,652.42,26,0.0,1,1,0,1
403625,42,10,15.0,3,0.0,646.47,25,0.0,1,0,1,1
403626,33,45,1.0,3,9.0,602.82,4,0.0,0,1,0,0
403627,37,7,27.0,2,19.0,850.84,4,0.0,0,1,0,1
403628,23,21,11.0,2,18.0,721.02,1,0.0,0,1,0,1
403629,24,12,12.0,1,1.0,904.41,2,0.0,0,0,1,0
403630,24,56,25.0,1,0.0,886.15,3,0.0,1,1,0,0
403631,42,23,19.0,0,10.0,629.04,10,0.0,0,0,1,0
403632,44,31,2.0,2,14.0,870.09,13,0.0,1,1,0,1
403633,49,22,30.0,2,12.0,708.25,15,0.0,1,0,0,1
403634,26,47,6.0,1,17.0,978.6,1,0.0,1,0,0,1
403635,31,50,14.0,1,14.0,685.43,8,0.0,0,0,1,1
403636,48,30,7.0,0,12.0,998.39,16,0.0,1,0,1,0
403637,36,38,24.0,3,19.0,661.52,1,0.0,0,1,0,0
403638,44,38,11.0,0,20.0,678.73,30,0.0,1,1,0,1
403639,33,3,8.0,3,19.0,527.0,10,0.0,0,1,0,1
403640,36,17,14.0,3,20.0,543.95,28,0.0,1,1,0,1
403641,48,57,11.0,3,3.0,916.8,5,0.0,1,0,0,0
403642,21,11,30.0,2,15.0,655.02,1,0.0,1,0,1,1
403643,35,20,15.0,3,18.0,837.77,22,0.0,1,1,0,1
403644,48,4,3.0,3,20.0,528.39,26,0.0,1,1,0,0
403645,36,4,10.0,0,0.0,862.55,8,0.0,0,1,0,1
403646,21,47,29.0,2,12.0,679.55,23,0.0,1,0,1,0
403647,26,33,24.0,0,5.0,780.66,5,0.0,1,1,0,1
403648,30,28,9.0,0,5.0,896.83,21,0.0,1,0,1,0
403649,18,7,3.0,0,11.0,513.11,1,0.0,0,0,0,0
403650,31,48,9.0,1,0.0,769.87,2,0.0,0,0,0,0
403651,39,12,26.0,1,9.0,560.05,20,0.0,1,0,0,0
403652,25,38,26.0,2,2.0,614.85,12,0.0,0,0,1,0
403653,29,59,2.0,1,1.0,670.27,6,0.0,1,1,0,1
403654,42,60,16.0,1,10.0,693.68,12,0.0,0,0,1,0
403655,30,58,9.0,1,18.0,640.05,20,0.0,1,0,1,0
403656,26,50,18.0,2,14.0,799.27,23,0.0,1,0,0,0
403657,30,20,26.0,0,12.0,575.63,1,0.0,1,1,0,0
403658,44,33,26.0,2,18.0,817.93,22,0.0,1,0,1,1
403659,40,49,29.0,3,11.0,581.01,3,0.0,1,1,0,1
403660,32,51,20.0,3,7.0,508.05,7,0.0,1,1,0,1
403661,33,38,13.0,0,19.0,703.23,1,0.0,1,0,1,0
403662,37,50,19.0,2,9.0,552.04,4,0.0,0,0,0,0
403663,40,6,29.0,3,13.0,879.39,12,0.0,0,1,0,0
403664,33,8,21.0,3,13.0,509.47,15,0.0,0,0,0,1
403665,37,11,16.0,3,16.0,660.88,15,0.0,0,0,1,1
403666,37,57,16.0,0,7.0,644.07,14,0.0,1,0,0,0
403667,37,24,28.0,0,14.0,879.1,20,0.0,1,0,1,1
403668,50,12,28.0,5,18.0,841.42,1,0.0,1,0,1,0
403669,33,53,4.0,2,2.0,770.5,1,0.0,0,0,0,1
403670,42,27,8.0,2,7.0,624.22,5,0.0,1,0,0,0
403671,27,23,12.0,0,12.0,924.9,14,0.0,0,0,0,1
403672,36,27,23.0,1,17.0,679.76,14,0.0,0,1,0,1
403673,30,43,8.0,2,18.0,654.83,15,0.0,1,1,0,1
403674,29,41,4.0,2,19.0,941.16,21,0.0,1,0,1,1
403675,27,31,28.0,0,19.0,782.02,7,0.0,0,1,0,0
403676,41,60,12.0,1,17.0,750.64,24,0.0,1,0,1,1
403677,18,25,27.0,1,17.0,693.22,2,0.0,0,1,0,1
403678,44,42,30.0,2,3.0,773.2,13,0.0,0,1,0,0
403679,42,8,22.0,0,14.0,771.47,7,0.0,0,0,1,0
403680,27,54,1.0,1,6.0,576.25,14,0.0,1,0,0,1
403681,23,21,23.0,2,11.0,954.33,6,0.0,0,1,0,0
403682,26,57,1.0,1,13.0,960.16,4,0.0,1,1,0,0
403683,43,57,3.0,2,12.0,516.04,4,0.0,0,0,0,1
403684,44,25,3.0,2,18.0,802.23,20,0.0,1,1,0,0
403685,28,39,25.0,2,14.0,633.39,9,0.0,0,1,0,1
403686,25,40,3.0,0,3.0,503.33,29,0.0,1,1,0,1
403687,41,46,6.0,0,8.0,674.7,9,0.0,1,0,1,1
403688,20,24,26.0,0,15.0,765.95,7,0.0,0,0,0,0
403689,49,58,24.0,3,8.0,926.49,10,0.0,0,1,0,0
403690,33,40,12.0,1,13.0,973.49,19,0.0,1,0,0,0
