CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
35205,53,1,19.0,1,12.0,149.0,14,1.0,0,1,0,0,1
35206,55,45,19.0,8,21.0,326.0,11,1.0,0,1,0,0,1
35207,42,22,10.0,3,10.0,424.0,9,1.0,1,0,1,1,0
35208,31,55,27.0,4,27.0,976.0,15,1.0,1,0,0,1,0
35209,28,19,26.0,3,23.0,301.0,17,1.0,0,0,1,0,1
35210,52,38,9.0,3,7.0,134.0,3,1.0,1,0,1,0,1
35211,32,20,21.0,7,13.0,141.0,30,1.0,0,0,1,0,0
35212,27,28,18.0,3,1.0,305.0,16,1.0,1,0,0,0,1
35213,20,23,7.0,10,3.0,293.0,20,1.0,0,1,0,1,0
35214,28,55,26.0,7,30.0,980.0,16,1.0,0,1,0,0,0
35215,50,37,2.0,3,6.0,202.0,25,1.0,0,1,0,1,0
35216,21,21,4.0,10,2.0,784.0,21,1.0,0,0,0,0,1
35217,57,2,14.0,2,25.0,537.0,30,1.0,1,1,0,0,0
35219,58,1,5.0,2,8.0,690.0,19,1.0,1,1,0,0,1
35220,24,52,27.0,4,19.0,485.0,7,1.0,1,0,1,1,0
35221,64,12,27.0,6,19.0,344.0,7,1.0,1,0,0,0,0
35222,49,40,27.0,2,5.0,704.0,19,1.0,0,1,0,0,0
35223,23,11,13.0,0,24.0,419.0,11,1.0,1,0,0,0,0
35224,62,41,3.0,3,7.0,411.0,4,1.0,0,0,0,1,0
35226,41,1,27.0,5,24.0,864.0,16,1.0,0,0,1,1,0
35227,64,52,10.0,3,21.0,691.0,24,1.0,0,1,0,1,0
35228,40,43,1.0,1,16.0,947.0,12,1.0,0,0,1,1,0
35229,65,55,15.0,9,5.0,724.0,10,1.0,1,1,0,1,0
35230,39,15,29.0,4,16.0,888.0,22,1.0,0,0,0,0,0
35231,20,1,17.0,3,1.0,226.0,15,1.0,1,0,0,0,0
35232,51,16,10.0,1,22.0,882.0,25,1.0,0,0,0,0,0
35233,40,7,10.0,8,12.0,508.0,16,1.0,0,0,0,0,1
35234,22,8,13.0,5,1.0,403.0,24,1.0,0,1,0,0,1
35235,38,1,7.0,10,23.0,655.0,30,1.0,1,1,0,0,1
35237,45,36,7.0,9,9.0,195.0,27,1.0,0,0,1,0,0
35238,65,60,9.0,2,26.0,696.0,26,1.0,1,0,1,0,0
35239,28,8,26.0,7,26.0,715.0,5,1.0,0,1,0,0,0
35240,52,48,23.0,2,14.0,222.0,22,1.0,0,0,1,0,1
35241,24,49,17.0,7,5.0,539.0,30,1.0,1,0,0,0,1
35242,38,40,23.0,10,25.0,150.0,5,1.0,1,0,0,0,0
35243,30,41,9.0,1,29.0,311.0,30,1.0,1,1,0,0,1
35244,27,30,19.0,10,1.0,731.0,28,1.0,1,0,0,0,0
35245,40,55,9.0,10,13.0,642.0,9,1.0,1,0,0,1,0
35246,24,30,4.0,4,2.0,569.0,27,1.0,1,0,1,0,1
35247,40,46,19.0,5,28.0,995.0,28,1.0,1,1,0,0,1
35248,27,44,26.0,7,18.0,373.0,7,1.0,0,0,1,0,0
35249,48,14,29.0,9,18.0,150.0,13,1.0,0,1,0,0,0
35250,56,18,12.0,2,11.0,157.0,10,1.0,1,0,0,1,0
35251,23,14,6.0,6,5.0,949.0,30,1.0,1,1,0,0,0
35252,29,46,10.0,5,10.0,690.0,24,1.0,1,0,1,0,1
35253,36,17,26.0,8,22.0,339.0,21,1.0,1,0,0,1,0
35254,27,41,29.0,4,13.0,783.0,3,1.0,1,0,1,1,0
35255,57,23,21.0,10,10.0,256.0,25,1.0,0,1,0,1,0
35256,61,48,9.0,6,28.0,566.0,4,1.0,0,0,1,0,1
35257,20,53,16.0,1,0.0,730.0,2,1.0,0,0,1,1,0
35258,51,10,27.0,2,15.0,547.0,20,1.0,1,0,1,0,1
35259,41,35,2.0,5,17.0,885.0,20,1.0,0,1,0,0,1
35260,33,2,13.0,3,19.0,221.0,24,1.0,0,1,0,1,0
35262,34,16,20.0,4,0.0,967.0,8,1.0,0,0,0,0,1
35263,40,38,16.0,9,25.0,918.0,18,1.0,0,0,0,0,1
35264,58,20,2.0,8,3.0,794.0,16,1.0,0,1,0,0,1
35265,23,5,5.0,4,28.0,411.0,8,1.0,0,0,0,1,0
35266,59,60,18.0,6,9.0,975.0,16,1.0,1,1,0,0,0
35267,59,32,17.0,7,2.0,213.0,21,1.0,1,0,1,0,1
35268,39,53,26.0,1,27.0,424.0,6,1.0,0,0,1,0,0
35269,39,21,16.0,9,17.0,801.0,26,1.0,1,1,0,1,0
35270,40,49,16.0,7,13.0,676.0,17,1.0,1,0,1,1,0
35271,57,51,24.0,6,25.0,629.0,18,1.0,1,0,0,0,1
35272,24,21,2.0,5,21.0,166.0,7,1.0,0,0,1,0,1
35273,40,17,20.0,10,13.0,707.0,14,1.0,0,0,0,0,1
35274,30,52,24.0,6,18.0,229.0,24,1.0,1,0,0,1,0
35275,29,38,19.0,1,1.0,980.0,1,1.0,0,0,0,1,0
35276,63,26,21.0,4,10.0,233.0,25,1.0,1,0,1,0,0
35277,60,29,5.0,6,8.0,611.0,6,1.0,1,1,0,0,1
35278,46,5,23.0,8,17.0,169.0,20,1.0,0,0,1,0,1
35279,31,50,13.0,5,4.0,211.0,15,1.0,0,0,0,0,1
35280,46,34,30.0,5,8.0,660.0,19,1.0,1,0,0,0,1
35281,48,41,29.0,1,20.0,795.0,29,1.0,0,1,0,1,0
35282,62,46,12.0,4,20.0,633.0,29,1.0,1,0,1,0,1
35283,39,18,11.0,10,22.0,706.0,28,1.0,1,0,1,0,0
35284,60,3,9.0,4,7.0,966.0,19,1.0,0,0,0,0,1
35285,50,39,11.0,2,29.0,209.0,27,1.0,1,1,0,1,0
35286,27,5,24.0,2,11.0,643.0,14,1.0,0,0,1,1,0
35287,19,29,27.0,6,26.0,977.0,5,1.0,0,0,1,1,0
35288,57,38,2.0,10,30.0,636.0,14,1.0,1,0,0,0,1
35289,39,14,24.0,4,24.0,235.0,7,1.0,0,0,0,0,0
35290,32,46,16.0,2,29.0,179.0,21,1.0,0,0,0,0,0
35291,36,16,16.0,2,12.0,209.0,15,1.0,1,1,0,0,1
35292,56,7,12.0,10,22.0,681.0,8,1.0,0,0,1,1,0
35293,64,34,8.0,3,12.0,699.0,10,1.0,1,0,0,1,0
35294,35,25,6.0,9,1.0,992.0,3,1.0,1,1,0,1,0
35295,59,39,16.0,6,9.0,154.0,24,1.0,1,0,1,0,1
35296,20,5,14.0,8,12.0,956.0,15,1.0,0,1,0,1,0
35297,36,11,5.0,5,24.0,746.0,21,1.0,1,0,0,0,0
35298,24,49,6.0,0,22.0,784.0,25,1.0,0,1,0,0,0
35299,49,35,25.0,10,30.0,529.0,11,1.0,1,0,0,0,1
35300,37,24,21.0,5,1.0,407.0,15,1.0,0,0,1,1,0
35301,24,19,12.0,10,7.0,215.0,27,1.0,1,0,1,0,0
35302,22,47,22.0,10,16.0,444.0,17,1.0,1,1,0,1,0
35303,36,26,28.0,0,29.0,799.0,3,1.0,0,0,0,0,0
35304,64,12,29.0,9,10.0,522.0,16,1.0,0,0,1,0,1
35305,36,43,13.0,5,22.0,361.0,25,1.0,1,0,0,0,1
35306,23,11,10.0,8,7.0,488.0,16,1.0,0,0,1,1,0
35307,46,9,3.0,7,25.0,295.0,4,1.0,1,0,0,0,0
35308,31,43,10.0,0,13.0,722.0,21,1.0,0,0,0,1,0
35309,58,43,27.0,8,6.0,991.0,20,1.0,0,1,0,0,0
35311,63,33,7.0,9,21.0,146.0,15,1.0,0,0,0,1,0
35312,33,18,6.0,2,8.0,995.0,14,1.0,1,0,0,0,1
35313,44,59,9.0,2,29.0,959.0,13,1.0,0,0,0,0,0
35314,62,36,17.0,10,0.0,963.0,13,1.0,1,1,0,0,0
35315,51,40,7.0,1,5.0,412.0,26,1.0,1,0,1,0,0
35316,53,42,5.0,4,22.0,831.0,13,1.0,0,0,1,1,0
35317,65,33,8.0,7,25.0,449.0,11,1.0,1,0,1,0,1
35318,21,60,29.0,3,30.0,956.0,14,1.0,0,0,1,1,0
35320,53,44,7.0,3,27.0,624.0,30,1.0,0,0,0,0,0
35321,39,41,22.0,10,3.0,556.0,6,1.0,0,0,1,0,0
35322,39,13,9.0,4,29.0,178.0,24,1.0,0,0,0,0,1
35323,56,60,1.0,9,3.0,610.0,6,1.0,0,1,0,0,0
35324,45,5,30.0,1,17.0,950.0,4,1.0,0,0,0,0,1
35325,23,21,22.0,6,15.0,919.0,15,1.0,1,1,0,0,1
35326,34,45,9.0,10,1.0,764.0,21,1.0,0,0,0,1,0
35327,59,48,12.0,9,16.0,724.0,3,1.0,1,1,0,0,1
35328,28,19,25.0,3,20.0,901.0,17,1.0,1,1,0,1,0
35329,60,44,14.0,0,29.0,357.0,25,1.0,1,1,0,1,0
35330,34,12,12.0,5,25.0,957.0,7,1.0,1,1,0,0,1
35331,39,23,29.0,3,24.0,991.0,12,1.0,1,0,0,0,1
35332,25,15,6.0,7,15.0,179.0,18,1.0,1,0,0,0,1
35333,57,8,10.0,5,25.0,283.0,25,1.0,0,0,0,0,0
35334,31,30,1.0,0,23.0,821.0,25,1.0,1,0,0,1,0
35335,50,59,5.0,7,10.0,289.0,19,1.0,1,0,1,0,0
35336,58,17,7.0,4,11.0,699.0,20,1.0,1,0,0,1,0
35337,28,39,26.0,1,23.0,742.0,18,1.0,0,0,1,0,1
35339,34,33,12.0,7,13.0,365.0,18,1.0,0,0,0,0,1
35340,28,24,26.0,8,20.0,313.0,18,1.0,0,0,0,0,1
35341,24,23,15.0,4,23.0,445.0,28,1.0,1,1,0,0,1
35342,55,35,11.0,3,28.0,146.0,13,1.0,0,0,1,0,1
35343,61,23,16.0,1,26.0,485.0,30,1.0,0,1,0,0,1
35345,31,33,26.0,5,5.0,477.0,25,1.0,0,0,0,0,1
35346,65,6,30.0,1,15.0,236.0,27,1.0,0,0,0,0,0
35347,28,57,19.0,8,28.0,633.0,1,1.0,0,0,1,0,0
35348,38,50,5.0,10,15.0,405.0,30,1.0,1,0,1,0,1
35349,50,31,30.0,2,22.0,936.0,26,1.0,0,1,0,0,1
35350,42,14,17.0,3,9.0,459.0,15,1.0,1,0,0,0,1
35351,37,41,15.0,6,3.0,490.0,24,1.0,0,0,1,0,0
35352,18,59,14.0,10,20.0,273.0,18,1.0,1,0,0,1,0
35353,64,52,17.0,5,16.0,343.0,5,1.0,0,1,0,0,1
35354,62,31,11.0,3,10.0,667.0,4,1.0,1,0,0,0,1
35355,52,23,23.0,2,21.0,508.0,19,1.0,0,0,0,0,1
35356,31,43,14.0,0,25.0,342.0,20,1.0,1,1,0,1,0
35357,62,5,15.0,9,1.0,700.0,16,1.0,0,0,1,1,0
35358,35,19,7.0,2,13.0,816.0,11,1.0,0,1,0,0,0
35359,39,45,3.0,10,12.0,355.0,18,1.0,1,0,1,1,0
35360,59,52,11.0,4,25.0,794.0,2,1.0,0,0,1,1,0
35361,42,9,3.0,3,2.0,198.0,10,1.0,1,0,1,0,0
35362,39,1,25.0,4,21.0,742.0,25,1.0,0,0,0,0,1
35363,64,52,5.0,4,25.0,382.0,26,1.0,1,0,0,0,0
35364,36,9,5.0,3,15.0,125.0,25,1.0,1,0,1,1,0
35365,19,29,18.0,3,29.0,232.0,25,1.0,1,0,0,0,0
35366,62,46,21.0,10,2.0,844.0,13,1.0,1,0,1,0,1
35367,34,22,24.0,6,25.0,357.0,3,1.0,1,0,0,1,0
35368,35,40,27.0,10,16.0,777.0,2,1.0,0,0,1,0,0
35369,37,13,3.0,3,10.0,605.0,2,1.0,0,0,0,0,1
35370,41,12,12.0,0,9.0,942.0,29,1.0,0,0,0,0,0
35371,54,48,7.0,1,14.0,443.0,12,1.0,1,0,1,1,0
35372,32,38,28.0,9,4.0,309.0,23,1.0,0,1,0,0,1
35373,58,40,21.0,2,1.0,629.0,2,1.0,0,0,1,0,0
35374,42,40,22.0,1,21.0,424.0,3,1.0,0,1,0,1,0
35375,43,5,4.0,2,8.0,977.0,18,1.0,1,1,0,1,0
35376,64,39,19.0,6,16.0,410.0,28,1.0,0,0,0,0,0
35377,42,44,26.0,3,27.0,599.0,7,1.0,0,1,0,0,1
35378,63,10,11.0,10,7.0,987.0,9,1.0,1,0,0,0,1
35379,23,6,19.0,4,22.0,681.0,22,1.0,1,1,0,1,0
35380,27,5,24.0,10,6.0,740.0,8,1.0,0,0,1,0,1
35381,37,19,5.0,3,18.0,364.0,27,1.0,0,0,1,0,0
35382,65,28,9.0,8,25.0,125.0,22,1.0,1,0,0,0,1
35383,29,25,26.0,8,26.0,739.0,18,1.0,0,0,1,0,1
35384,26,31,30.0,2,15.0,256.0,29,1.0,0,0,1,0,0
35385,49,26,2.0,9,28.0,173.0,20,1.0,1,0,1,0,0
35386,18,2,28.0,10,14.0,374.0,20,1.0,1,0,1,0,0
35387,50,44,16.0,7,2.0,334.0,26,1.0,0,1,0,0,0
35388,52,38,29.0,0,7.0,154.0,16,1.0,1,0,0,0,1
35389,38,48,5.0,2,27.0,224.0,6,1.0,1,1,0,0,0
35390,60,32,17.0,9,15.0,560.0,30,1.0,0,0,1,1,0
35391,30,28,28.0,1,23.0,169.0,11,1.0,0,0,1,0,0
35392,62,26,19.0,9,3.0,467.0,23,1.0,1,0,0,1,0
35393,64,48,20.0,1,0.0,170.0,25,1.0,0,1,0,0,1
35394,20,45,27.0,9,9.0,808.0,6,1.0,1,1,0,0,0
35395,60,6,10.0,1,25.0,912.0,17,1.0,1,0,0,1,0
35396,57,59,3.0,6,21.0,707.0,10,1.0,0,0,1,1,0
35397,18,25,11.0,10,4.0,173.0,23,1.0,1,0,1,1,0
35398,57,43,26.0,7,5.0,606.0,8,1.0,1,1,0,1,0
35399,41,35,19.0,2,15.0,548.0,18,1.0,0,0,0,0,1
35400,42,17,20.0,4,20.0,393.0,12,1.0,0,1,0,0,0
35401,65,54,16.0,0,11.0,580.0,4,1.0,1,0,1,0,1
35402,40,39,8.0,8,19.0,390.0,14,1.0,0,0,1,1,0
35403,27,16,18.0,2,30.0,832.0,23,1.0,0,0,1,0,0
35404,37,45,12.0,5,5.0,533.0,24,1.0,1,1,0,0,1
35405,59,55,12.0,9,30.0,708.0,11,1.0,1,1,0,0,1
35406,21,11,2.0,6,30.0,421.0,18,1.0,0,0,0,0,1
35407,57,10,4.0,8,29.0,403.0,8,1.0,1,0,0,1,0
35408,43,52,16.0,6,12.0,490.0,4,1.0,1,0,0,1,0
35409,19,57,28.0,5,2.0,771.0,26,1.0,0,0,1,1,0
35410,46,40,12.0,1,18.0,148.0,4,1.0,1,0,1,1,0
35411,49,51,23.0,10,4.0,220.0,10,1.0,0,1,0,1,0
35412,42,38,9.0,7,29.0,503.0,22,1.0,1,1,0,0,1
35413,23,55,21.0,7,13.0,179.0,11,1.0,0,1,0,0,0
35414,30,43,6.0,3,27.0,738.0,28,1.0,0,0,1,1,0
35415,20,54,16.0,4,1.0,763.0,18,1.0,0,1,0,0,1
35416,42,20,24.0,6,15.0,127.0,19,1.0,0,1,0,0,1
35417,34,11,24.0,8,13.0,102.0,16,1.0,1,1,0,0,1
35418,22,48,13.0,8,14.0,101.0,6,1.0,0,0,0,0,1
35419,43,25,13.0,4,23.0,305.0,9,1.0,0,1,0,1,0
35420,21,49,20.0,9,10.0,567.0,19,1.0,0,1,0,0,0
35421,26,2,21.0,8,2.0,479.0,11,1.0,1,0,1,0,1
35422,46,14,1.0,5,24.0,807.0,2,1.0,1,1,0,0,0
35423,52,35,4.0,5,2.0,298.0,29,1.0,1,1,0,0,0
35425,52,30,12.0,0,16.0,580.0,22,1.0,1,0,0,1,0
35427,51,31,4.0,0,8.0,746.0,10,1.0,1,1,0,0,0
35428,45,27,25.0,4,29.0,240.0,6,1.0,1,0,0,0,1
35429,44,39,6.0,10,15.0,423.0,5,1.0,0,1,0,0,1
35430,65,41,8.0,8,24.0,213.0,17,1.0,0,0,1,0,0
35431,27,59,16.0,2,8.0,291.0,1,1.0,0,0,0,1,0
35432,51,6,29.0,6,20.0,618.0,2,1.0,0,1,0,0,0
35433,48,45,1.0,8,16.0,262.0,24,1.0,0,0,0,1,0
35434,65,13,25.0,7,30.0,952.0,8,1.0,1,1,0,0,0
35435,64,46,9.0,5,20.0,573.0,2,1.0,0,0,0,0,1
35436,18,43,21.0,2,22.0,273.0,4,1.0,0,1,0,0,1
35437,31,57,30.0,4,19.0,221.0,16,1.0,1,0,1,0,1
35438,65,48,2.0,4,5.0,308.0,22,1.0,1,1,0,0,0
35439,63,56,21.0,2,6.0,260.0,20,1.0,1,0,0,0,1
35440,62,35,18.0,8,22.0,618.0,30,1.0,0,0,1,1,0
35441,43,39,14.0,1,28.0,625.0,9,1.0,0,0,0,1,0
35442,27,17,3.0,0,4.0,220.0,21,1.0,1,0,0,1,0
35443,43,34,4.0,5,5.0,576.0,18,1.0,0,0,1,1,0
35444,31,23,15.0,7,11.0,100.0,28,1.0,0,1,0,0,0
35445,28,18,10.0,7,21.0,129.0,25,1.0,0,0,1,0,0
35446,45,22,27.0,6,7.0,116.0,9,1.0,1,1,0,0,0
35447,30,15,25.0,3,16.0,283.0,25,1.0,1,0,0,0,0
35448,29,17,14.0,10,12.0,347.0,17,1.0,1,1,0,0,1
35449,39,27,28.0,6,4.0,388.0,10,1.0,0,1,0,1,0
35450,34,19,21.0,4,30.0,943.0,15,1.0,0,1,0,1,0
35451,43,18,7.0,7,0.0,155.0,13,1.0,0,1,0,0,1
35452,56,18,25.0,5,20.0,824.0,27,1.0,0,0,1,0,0
35453,32,53,30.0,4,9.0,202.0,17,1.0,0,0,1,1,0
35454,36,27,17.0,5,10.0,420.0,24,1.0,1,0,0,0,0
35455,57,12,24.0,4,25.0,115.0,9,1.0,1,0,1,0,1
35456,24,4,10.0,2,14.0,681.0,1,1.0,1,0,0,0,0
35457,53,24,18.0,5,1.0,953.0,7,1.0,0,1,0,0,1
35458,60,50,27.0,6,6.0,622.0,19,1.0,0,0,1,0,1
35459,18,55,14.0,9,0.0,377.0,25,1.0,1,1,0,0,0
35460,44,12,10.0,7,25.0,622.0,10,1.0,0,0,1,0,1
35461,47,40,15.0,2,14.0,513.0,23,1.0,0,0,0,1,0
35462,48,10,19.0,10,18.0,627.0,21,1.0,1,0,1,0,0
35463,45,20,7.0,6,10.0,212.0,24,1.0,0,0,1,1,0
35464,37,43,9.0,5,29.0,971.0,30,1.0,1,0,1,0,0
35465,20,29,10.0,0,22.0,939.0,30,1.0,1,0,0,1,0
35466,65,56,21.0,9,10.0,486.0,30,1.0,0,0,0,0,0
35467,44,49,18.0,6,24.0,106.0,27,1.0,1,1,0,0,0
35468,41,10,6.0,5,25.0,144.0,15,1.0,1,1,0,0,0
35469,29,11,22.0,6,24.0,133.0,4,1.0,0,1,0,0,0
35470,43,47,3.0,6,27.0,595.0,8,1.0,0,0,0,0,0
35471,42,52,6.0,2,10.0,498.0,9,1.0,1,0,0,0,1
35472,28,53,1.0,10,11.0,295.0,23,1.0,1,0,0,0,0
35473,61,44,4.0,1,23.0,416.0,29,1.0,1,0,1,1,0
35474,35,46,23.0,10,16.0,380.0,6,1.0,0,1,0,0,1
35475,30,42,14.0,1,26.0,616.0,3,1.0,0,0,0,0,1
35476,23,9,27.0,8,22.0,466.0,6,1.0,0,0,1,1,0
35477,56,52,15.0,8,23.0,189.0,8,1.0,1,0,0,1,0
35478,48,43,28.0,6,4.0,307.0,8,1.0,1,0,1,0,1
35479,27,38,10.0,6,1.0,286.0,6,1.0,1,0,0,0,1
35480,35,14,8.0,10,11.0,368.0,20,1.0,1,0,0,1,0
35481,49,32,24.0,6,26.0,153.0,19,1.0,1,1,0,0,0
35483,18,8,27.0,2,23.0,834.0,22,1.0,1,1,0,0,0
35484,52,29,17.0,10,27.0,823.0,7,1.0,1,0,1,1,0
35486,44,20,22.0,10,25.0,287.0,13,1.0,0,0,0,0,0
35487,62,30,24.0,1,10.0,904.0,17,1.0,0,0,1,1,0
35488,55,2,26.0,6,29.0,398.0,5,1.0,1,0,0,0,0
35489,37,17,9.0,6,21.0,918.0,1,1.0,0,0,1,1,0
35490,35,7,9.0,8,30.0,839.0,25,1.0,1,0,0,0,1
35491,53,42,3.0,4,21.0,570.0,19,1.0,0,0,1,1,0
35492,23,9,17.0,8,21.0,453.0,29,1.0,0,0,1,0,1
35494,41,32,8.0,6,0.0,365.0,9,1.0,1,0,0,0,0
35495,28,17,10.0,9,8.0,766.0,15,1.0,0,0,0,0,1
35496,47,34,9.0,3,8.0,411.0,23,1.0,1,0,1,1,0
35497,31,33,22.0,1,21.0,187.0,24,1.0,0,0,1,0,0
35498,62,28,8.0,10,13.0,156.0,6,1.0,1,0,1,1,0
35499,19,26,16.0,3,5.0,342.0,21,1.0,1,0,0,1,0
35500,57,27,17.0,5,21.0,569.0,18,1.0,1,0,1,0,1
35501,64,8,19.0,1,15.0,871.0,4,1.0,1,1,0,1,0
35502,23,2,21.0,5,10.0,829.0,14,1.0,0,0,1,0,1
35503,56,57,24.0,5,11.0,816.0,19,1.0,1,0,1,1,0
35504,57,21,18.0,1,7.0,572.0,15,1.0,0,0,1,0,1
35505,51,54,5.0,0,30.0,445.0,7,1.0,0,0,1,0,0
35506,62,21,12.0,1,19.0,388.0,25,1.0,1,0,0,0,1
35507,38,35,23.0,5,5.0,541.0,7,1.0,0,0,0,0,1
35508,51,1,3.0,7,15.0,287.0,14,1.0,1,0,0,0,1
35509,32,43,26.0,5,27.0,671.0,11,1.0,0,0,0,0,0
35510,35,55,15.0,6,18.0,482.0,3,1.0,0,0,0,1,0
35511,26,31,2.0,10,2.0,792.0,22,1.0,0,0,1,1,0
35512,35,19,13.0,3,27.0,167.0,23,1.0,1,0,0,0,0
35513,43,39,9.0,0,10.0,177.0,1,1.0,1,1,0,0,1
35514,23,24,26.0,3,4.0,896.0,15,1.0,1,0,0,0,1
35515,36,40,14.0,7,12.0,626.0,7,1.0,1,0,1,1,0
35516,45,32,25.0,5,20.0,504.0,3,1.0,1,0,1,0,0
35519,38,47,13.0,1,18.0,428.0,8,1.0,1,0,0,1,0
35520,36,57,25.0,10,26.0,110.0,2,1.0,1,0,0,0,0
35521,62,56,28.0,10,8.0,270.0,21,1.0,0,1,0,1,0
35522,60,13,6.0,5,25.0,131.0,19,1.0,0,1,0,0,0
35523,27,31,5.0,4,3.0,836.0,8,1.0,1,0,0,0,1
35524,48,17,8.0,7,8.0,746.0,30,1.0,1,1,0,1,0
35525,46,52,7.0,7,12.0,257.0,12,1.0,0,0,1,0,0
35526,21,15,24.0,10,7.0,965.0,27,1.0,0,0,1,0,1
35527,37,28,19.0,3,6.0,217.0,14,1.0,1,1,0,0,0
35528,60,52,2.0,6,28.0,242.0,21,1.0,0,0,0,0,0
35529,26,47,2.0,5,7.0,947.0,13,1.0,0,1,0,0,1
35530,55,12,6.0,4,4.0,962.0,8,1.0,0,1,0,0,0
35531,59,55,23.0,5,6.0,340.0,23,1.0,0,0,0,1,0
35532,57,45,28.0,1,20.0,225.0,4,1.0,1,0,0,0,0
35533,39,53,29.0,10,3.0,318.0,28,1.0,0,0,0,0,1
35534,42,31,25.0,3,19.0,265.0,24,1.0,0,0,1,1,0
35535,21,33,8.0,4,1.0,807.0,5,1.0,1,0,1,0,1
35536,30,50,16.0,8,11.0,410.0,25,1.0,0,0,1,0,1
35537,39,52,3.0,5,22.0,196.0,24,1.0,1,0,0,1,0
35538,34,27,28.0,0,28.0,242.0,3,1.0,0,1,0,1,0
35539,30,50,30.0,3,9.0,607.0,23,1.0,1,0,1,1,0
35540,26,56,25.0,6,16.0,164.0,25,1.0,1,1,0,0,1
35541,56,22,4.0,5,20.0,267.0,14,1.0,1,0,0,0,0
35542,60,44,20.0,8,13.0,692.0,17,1.0,0,1,0,1,0
35543,18,39,9.0,10,16.0,429.0,12,1.0,0,0,0,0,0
35544,32,1,10.0,4,14.0,757.0,1,1.0,0,0,1,1,0
35545,56,59,1.0,9,15.0,768.0,16,1.0,0,1,0,1,0
35546,25,16,4.0,4,29.0,226.0,16,1.0,0,0,0,0,1
35547,35,3,24.0,3,6.0,787.0,26,1.0,1,0,0,1,0
35548,19,18,24.0,7,18.0,725.0,23,1.0,0,1,0,0,1
35549,57,15,9.0,8,17.0,330.0,14,1.0,1,1,0,0,1
35550,30,8,14.0,4,7.0,113.0,2,1.0,1,0,1,0,1
35551,47,4,30.0,9,26.0,392.0,12,1.0,1,0,1,0,0
35552,47,1,3.0,5,1.0,953.0,3,1.0,0,0,0,0,1
35553,65,37,24.0,4,29.0,540.0,10,1.0,1,0,0,0,0
35554,54,13,26.0,2,26.0,656.0,25,1.0,1,0,0,1,0
35555,62,25,29.0,3,29.0,375.0,6,1.0,0,0,1,0,1
35556,43,51,21.0,2,24.0,853.0,14,1.0,1,1,0,0,1
35557,31,16,5.0,5,6.0,956.0,25,1.0,1,0,0,0,0
35558,47,9,16.0,4,20.0,964.0,16,1.0,1,0,0,1,0
35559,43,1,3.0,8,7.0,919.0,30,1.0,0,0,0,1,0
35560,32,34,17.0,3,18.0,234.0,14,1.0,1,1,0,0,0
35561,54,55,9.0,0,1.0,617.0,12,1.0,1,1,0,0,1
35562,60,50,22.0,3,4.0,601.0,16,1.0,0,1,0,0,0
35563,25,41,7.0,8,12.0,743.0,18,1.0,0,0,1,1,0
35564,55,59,2.0,8,25.0,108.0,1,1.0,1,0,0,1,0
35565,21,16,11.0,1,13.0,728.0,20,1.0,0,0,0,1,0
35566,39,10,17.0,5,9.0,456.0,15,1.0,1,0,1,0,0
35567,25,2,29.0,1,5.0,441.0,26,1.0,1,0,1,1,0
35568,30,13,19.0,3,2.0,771.0,20,1.0,1,0,0,1,0
35569,46,57,27.0,10,28.0,499.0,21,1.0,1,0,1,0,1
35570,52,28,28.0,0,3.0,248.0,11,1.0,1,0,0,1,0
35571,35,34,1.0,5,2.0,292.0,11,1.0,0,1,0,0,1
35572,65,56,12.0,0,1.0,915.0,2,1.0,1,0,0,0,1
35573,30,21,10.0,3,7.0,719.0,7,1.0,1,1,0,1,0
35574,41,6,30.0,2,8.0,853.0,7,1.0,1,1,0,1,0
35575,58,42,10.0,1,7.0,887.0,3,1.0,0,1,0,1,0
35576,27,9,17.0,4,7.0,672.0,24,1.0,1,0,0,0,0
35577,61,28,15.0,10,17.0,213.0,10,1.0,1,0,0,0,1
35578,31,13,29.0,9,22.0,144.0,17,1.0,0,0,1,0,0
35579,47,52,15.0,9,24.0,283.0,26,1.0,0,0,0,0,1
35580,43,46,21.0,10,3.0,531.0,9,1.0,1,0,1,0,0
35581,31,60,27.0,7,29.0,320.0,29,1.0,0,0,0,0,1
35582,22,38,11.0,6,17.0,525.0,29,1.0,1,1,0,0,0
35583,63,44,11.0,2,18.0,133.0,21,1.0,1,0,1,0,1
35584,35,15,1.0,2,10.0,849.0,24,1.0,1,0,1,1,0
35585,42,52,21.0,2,6.0,317.0,23,1.0,0,1,0,1,0
35586,29,52,11.0,2,16.0,382.0,24,1.0,1,0,1,0,1
35587,44,25,10.0,3,11.0,299.0,8,1.0,0,0,0,1,0
35588,54,9,16.0,4,19.0,259.0,22,1.0,0,0,0,1,0
35589,20,16,4.0,3,1.0,685.0,25,1.0,1,0,0,1,0
35590,57,27,2.0,5,14.0,955.0,7,1.0,1,1,0,0,1
35591,52,6,25.0,2,10.0,162.0,17,1.0,0,0,1,0,1
35592,52,58,21.0,0,5.0,846.0,1,1.0,1,1,0,0,1
35593,31,6,8.0,8,13.0,415.0,1,1.0,1,0,0,0,0
35594,57,58,1.0,0,29.0,455.0,16,1.0,0,0,1,1,0
